claim_id,policy_id,event_id,date_of_loss,reported_date,peril_type,claim_status,incurred_amount,paid_to_date,snapshot_date
CLM-000250,POL-003229,CYC-2023-02,2023-12-03,2023-12-09,Riverine Flood,Open,218509.36,0.0,2023-12-09
CLM-000250,POL-003229,CYC-2023-02,2023-12-03,2023-12-09,Riverine Flood,Closed,607914.45,559388.08,2024-05-16
CLM-000251,POL-003301,CYC-2024-02,2024-03-15,2024-03-22,Riverine Flood,Open,14670.59,0.0,2024-03-22
CLM-000251,POL-003301,CYC-2024-02,2024-03-15,2024-03-22,Riverine Flood,Closed,34174.67,30630.45,2024-09-13
CLM-000252,POL-003535,CYC-2025-02,2025-11-29,2025-12-05,Riverine Flood,Open,62592.11,0.0,2025-12-05
CLM-000252,POL-003535,CYC-2025-02,2025-11-29,2025-12-05,Riverine Flood,Closed,109498.25,98582.21,2026-03-18
CLM-000253,POL-001511,CYC-2024-02,2024-03-15,2024-03-29,Wind,Open,37318.9,0.0,2024-03-29
CLM-000253,POL-001511,CYC-2024-02,2024-03-15,2024-03-29,Wind,Closed,107345.6,102802.31,2024-07-04
CLM-000254,POL-004427,CYC-2025-02,2025-11-27,2025-12-01,Riverine Flood,Open,62601.22,0.0,2025-12-01
CLM-000254,POL-004427,CYC-2025-02,2025-11-27,2025-12-01,Riverine Flood,Closed,117167.74,110806.12,2026-02-23
CLM-000255,POL-000377,CYC-2024-01,2024-01-23,2024-01-26,Wind,Open,48988.37,0.0,2024-01-26
CLM-000255,POL-000377,CYC-2024-01,2024-01-23,2024-01-26,Wind,Closed,108706.97,103740.1,2024-06-27
CLM-000256,POL-001388,CYC-2024-01,2024-01-24,2024-02-04,Storm Surge,Open,4046.1,0.0,2024-02-04
CLM-000256,POL-001388,CYC-2024-01,2024-01-24,2024-02-04,Storm Surge,Closed,7064.67,7019.18,2024-07-06
CLM-000257,POL-002655,CYC-2024-02,2024-03-15,2024-03-19,Riverine Flood,Open,82750.61,0.0,2024-03-19
CLM-000257,POL-002655,CYC-2024-02,2024-03-15,2024-03-19,Riverine Flood,Closed,162696.03,151578.93,2024-05-03
CLM-000258,POL-000994,CYC-2024-02,2024-03-15,2024-03-29,Riverine Flood,Open,95535.69,0.0,2024-03-29
CLM-000258,POL-000994,CYC-2024-02,2024-03-15,2024-03-29,Riverine Flood,Closed,177907.74,167299.13,2024-08-22
CLM-000259,POL-004997,CYC-2025-01,2025-02-08,2025-02-10,Riverine Flood,Open,113981.79,0.0,2025-02-10
CLM-000259,POL-004997,CYC-2025-01,2025-02-08,2025-02-10,Riverine Flood,Closed,274214.38,240501.66,2025-06-03
CLM-000259,POL-004997,CYC-2025-01,2025-02-08,2025-02-10,Riverine Flood,Reopened,284105.03,237171.01,2025-08-29
CLM-000260,POL-001986,CYC-2024-02,2024-03-17,2024-03-20,Riverine Flood,Open,45028.91,0.0,2024-03-20
CLM-000260,POL-001986,CYC-2024-02,2024-03-17,2024-03-20,Riverine Flood,Closed,139036.12,123277.9,2024-05-25
CLM-000261,POL-000149,CYC-2023-02,2023-12-04,2023-12-05,Wind,Open,15843.93,0.0,2023-12-05
CLM-000261,POL-000149,CYC-2023-02,2023-12-04,2023-12-05,Wind,Closed,52404.21,49701.4,2024-01-20
CLM-000262,POL-000649,CYC-2024-02,2024-03-16,2024-03-21,Wind,Open,94837.68,0.0,2024-03-21
CLM-000262,POL-000649,CYC-2024-02,2024-03-16,2024-03-21,Wind,Closed,170884.62,170658.74,2024-06-14
CLM-000263,POL-004181,CYC-2024-02,2024-03-15,2024-03-17,Wind,Open,39986.94,0.0,2024-03-17
CLM-000263,POL-004181,CYC-2024-02,2024-03-15,2024-03-17,Wind,Closed,90970.62,83495.51,2024-08-25
CLM-000264,POL-000624,CYC-2025-01,2025-02-10,2025-02-16,Wind,Open,363249.56,0.0,2025-02-16
CLM-000265,POL-003578,CYC-2024-02,2024-03-17,2024-03-18,Riverine Flood,Open,16395.88,0.0,2024-03-18
CLM-000265,POL-003578,CYC-2024-02,2024-03-17,2024-03-18,Riverine Flood,Closed,49616.21,45492.61,2024-07-18
CLM-000266,POL-004400,CYC-2024-02,2024-03-17,2024-03-31,Riverine Flood,Open,68600.6,0.0,2024-03-31
CLM-000266,POL-004400,CYC-2024-02,2024-03-17,2024-03-31,Riverine Flood,Closed,181975.63,161062.86,2024-08-11
CLM-000266,POL-004400,CYC-2024-02,2024-03-17,2024-03-31,Riverine Flood,Reopened,183089.21,170330.25,2024-10-19
CLM-000267,POL-000686,CYC-2024-02,2024-03-16,2024-03-22,Riverine Flood,Open,40106.84,0.0,2024-03-22
CLM-000267,POL-000686,CYC-2024-02,2024-03-16,2024-03-22,Riverine Flood,Closed,74605.96,66559.84,2024-08-22
CLM-000268,POL-003665,CYC-2024-01,2024-01-22,2024-01-30,Riverine Flood,Open,101442.85,0.0,2024-01-30
CLM-000268,POL-003665,CYC-2024-01,2024-01-22,2024-01-30,Riverine Flood,Closed,233753.13,216369.18,2024-06-25
CLM-000269,POL-000406,CYC-2025-02,2025-11-29,2025-12-10,Wind,Open,69986.57,0.0,2025-12-10
CLM-000269,POL-000406,CYC-2025-02,2025-11-29,2025-12-10,Wind,Closed,180268.75,159509.7,2026-05-09
CLM-000270,POL-003724,CYC-2025-02,2025-11-28,2025-11-30,Riverine Flood,Open,20802.26,0.0,2025-11-30
CLM-000270,POL-003724,CYC-2025-02,2025-11-28,2025-11-30,Riverine Flood,Closed,37547.49,32650.0,2026-02-18
CLM-000271,POL-000518,CYC-2023-02,2023-12-04,2023-12-14,Wind,Open,73143.27,0.0,2023-12-14
CLM-000271,POL-000518,CYC-2023-02,2023-12-04,2023-12-14,Wind,Closed,152712.25,136742.72,2024-02-17
CLM-000272,POL-004950,CYC-2023-01,2023-02-12,2023-02-21,Wind,Open,70140.19,0.0,2023-02-21
CLM-000272,POL-004950,CYC-2023-01,2023-02-12,2023-02-21,Wind,Closed,208662.93,180487.13,2023-04-13
CLM-000273,POL-003295,CYC-2024-02,2024-03-15,2024-03-16,Wind,Open,181424.42,0.0,2024-03-16
CLM-000273,POL-003295,CYC-2024-02,2024-03-15,2024-03-16,Wind,Closed,551559.37,534197.5,2024-05-14
CLM-000274,POL-001057,CYC-2023-02,2023-12-05,2023-12-13,Riverine Flood,Open,3971.21,0.0,2023-12-13
CLM-000274,POL-001057,CYC-2023-02,2023-12-05,2023-12-13,Riverine Flood,Closed,8796.76,8344.32,2024-04-28
CLM-000275,POL-001554,CYC-2025-02,2025-11-29,2025-12-07,Wind,Open,113458.95,0.0,2025-12-07
CLM-000275,POL-001554,CYC-2025-02,2025-11-29,2025-12-07,Wind,Closed,212012.54,196075.06,2026-05-04
CLM-000276,POL-001405,CYC-2025-01,2025-02-08,2025-02-19,Riverine Flood,Open,21312.29,0.0,2025-02-19
CLM-000276,POL-001405,CYC-2025-01,2025-02-08,2025-02-19,Riverine Flood,Closed,69929.36,59754.77,2025-05-15
CLM-000277,POL-001989,CYC-2025-01,2025-02-10,2025-02-17,Wind,Open,27848.01,0.0,2025-02-17
CLM-000277,POL-001989,CYC-2025-01,2025-02-10,2025-02-17,Wind,Closed,72172.3,68679.11,2025-04-12
CLM-000278,POL-004565,CYC-2023-02,2023-12-04,2023-12-13,Wind,Open,1083010.0,0.0,2023-12-13
CLM-000278,POL-004565,CYC-2023-02,2023-12-04,2023-12-13,Wind,Closed,2083060.79,1897229.22,2024-04-27
CLM-000279,POL-000855,CYC-2024-02,2024-03-15,2024-03-17,Wind,Open,16437.1,0.0,2024-03-17
CLM-000279,POL-000855,CYC-2024-02,2024-03-15,2024-03-17,Wind,Closed,39864.93,39160.75,2024-06-10
CLM-000280,POL-001451,CYC-2024-02,2024-03-15,2024-03-19,Wind,Open,40765.45,0.0,2024-03-19
CLM-000280,POL-001451,CYC-2024-02,2024-03-15,2024-03-19,Wind,Closed,99590.4,88630.64,2024-06-17
CLM-000281,POL-002452,CYC-2023-02,2023-12-04,2023-12-11,Storm Surge,Open,70222.45,0.0,2023-12-11
CLM-000281,POL-002452,CYC-2023-02,2023-12-04,2023-12-11,Storm Surge,Closed,183860.55,161070.23,2024-06-04
CLM-000282,POL-003174,CYC-2024-01,2024-01-24,2024-01-28,Wind,Open,172374.59,0.0,2024-01-28
CLM-000282,POL-003174,CYC-2024-01,2024-01-24,2024-01-28,Wind,Closed,434233.84,409373.16,2024-07-25
CLM-000283,POL-003070,CYC-2025-02,2025-11-27,2025-11-29,Riverine Flood,Open,103022.73,0.0,2025-11-29
CLM-000284,POL-004660,CYC-2023-02,2023-12-03,2023-12-08,Storm Surge,Open,7900.53,0.0,2023-12-08
CLM-000284,POL-004660,CYC-2023-02,2023-12-03,2023-12-08,Storm Surge,Closed,19886.33,16980.08,2024-01-16
CLM-000285,POL-001955,CYC-2025-02,2025-11-29,2025-12-10,Wind,Open,50103.23,0.0,2025-12-10
CLM-000285,POL-001955,CYC-2025-02,2025-11-29,2025-12-10,Wind,Closed,155937.43,132856.65,2026-04-15
CLM-000286,POL-004837,CYC-2024-02,2024-03-15,2024-03-23,Wind,Open,64465.69,0.0,2024-03-23
CLM-000286,POL-004837,CYC-2024-02,2024-03-15,2024-03-23,Wind,Closed,112321.23,108934.4,2024-05-19
CLM-000287,POL-000685,CYC-2024-01,2024-01-22,2024-01-23,Riverine Flood,Open,14247.78,0.0,2024-01-23
CLM-000287,POL-000685,CYC-2024-01,2024-01-22,2024-01-23,Riverine Flood,Closed,24868.17,24533.81,2024-03-30
CLM-000288,POL-004571,CYC-2025-01,2025-02-10,2025-02-15,Wind,Open,360223.36,0.0,2025-02-15
CLM-000288,POL-004571,CYC-2025-01,2025-02-10,2025-02-15,Wind,Closed,687108.42,598575.52,2025-05-21
CLM-000288,POL-004571,CYC-2025-01,2025-02-10,2025-02-15,Wind,Reopened,750852.55,662667.28,2025-10-13
CLM-000289,POL-002109,CYC-2024-02,2024-03-16,2024-03-23,Wind,Open,13817.01,0.0,2024-03-23
CLM-000290,POL-001390,CYC-2025-01,2025-02-09,2025-02-15,Riverine Flood,Open,155079.68,0.0,2025-02-15
CLM-000290,POL-001390,CYC-2025-01,2025-02-09,2025-02-15,Riverine Flood,Closed,311461.62,306574.37,2025-04-30
CLM-000291,POL-003843,CYC-2024-01,2024-01-22,2024-01-31,Riverine Flood,Open,6833.04,0.0,2024-01-31
CLM-000291,POL-003843,CYC-2024-01,2024-01-22,2024-01-31,Riverine Flood,Closed,20642.82,20077.13,2024-05-01
CLM-000292,POL-000457,CYC-2023-02,2023-12-04,2023-12-15,Wind,Open,69352.09,0.0,2023-12-15
CLM-000292,POL-000457,CYC-2023-02,2023-12-04,2023-12-15,Wind,Closed,163974.47,149844.83,2024-04-11
CLM-000292,POL-000457,CYC-2023-02,2023-12-04,2023-12-15,Wind,Reopened,169176.04,146935.58,2024-08-05
CLM-000293,POL-001354,CYC-2025-02,2025-11-28,2025-12-07,Wind,Open,1308439.22,0.0,2025-12-07
CLM-000293,POL-001354,CYC-2025-02,2025-11-28,2025-12-07,Wind,Closed,3233013.45,2904046.4,2026-02-24
CLM-000294,POL-000312,CYC-2024-02,2024-03-16,2024-03-20,Riverine Flood,Open,1657789.86,0.0,2024-03-20
CLM-000295,POL-001268,CYC-2024-01,2024-01-22,2024-02-05,Wind,Open,994381.27,0.0,2024-02-05
CLM-000295,POL-001268,CYC-2024-01,2024-01-22,2024-02-05,Wind,Closed,2020825.89,1961848.5,2024-06-29
CLM-000296,POL-003256,CYC-2024-02,2024-03-17,2024-03-18,Wind,Open,55015.9,0.0,2024-03-18
CLM-000296,POL-003256,CYC-2024-02,2024-03-17,2024-03-18,Wind,Closed,117534.96,109960.13,2024-07-03
CLM-000297,POL-001176,CYC-2024-02,2024-03-16,2024-03-18,Riverine Flood,Open,53784.37,0.0,2024-03-18
CLM-000297,POL-001176,CYC-2024-02,2024-03-16,2024-03-18,Riverine Flood,Closed,105016.88,102980.82,2024-09-09
CLM-000298,POL-000697,CYC-2024-02,2024-03-15,2024-03-24,Wind,Open,16999.46,0.0,2024-03-24
CLM-000298,POL-000697,CYC-2024-02,2024-03-15,2024-03-24,Wind,Closed,31216.84,29012.03,2024-05-05
CLM-000299,POL-000715,CYC-2023-02,2023-12-05,2023-12-15,Wind,Open,29588.97,0.0,2023-12-15
CLM-000299,POL-000715,CYC-2023-02,2023-12-05,2023-12-15,Wind,Closed,79521.3,73541.35,2024-04-18
CLM-000300,POL-001968,CYC-2024-02,2024-03-16,2024-03-17,Wind,Open,27234.56,0.0,2024-03-17
CLM-000301,POL-001109,CYC-2023-02,2023-12-03,2023-12-05,Riverine Flood,Open,63263.09,0.0,2023-12-05
CLM-000301,POL-001109,CYC-2023-02,2023-12-03,2023-12-05,Riverine Flood,Closed,160811.99,144803.83,2024-03-14
CLM-000302,POL-001174,CYC-2024-02,2024-03-16,2024-03-28,Wind,Open,55181.07,0.0,2024-03-28
CLM-000302,POL-001174,CYC-2024-02,2024-03-16,2024-03-28,Wind,Closed,166289.63,159962.73,2024-05-18
CLM-000303,POL-003580,CYC-2023-02,2023-12-04,2023-12-18,Wind,Open,37125.93,0.0,2023-12-18
CLM-000303,POL-003580,CYC-2023-02,2023-12-04,2023-12-18,Wind,Closed,65426.67,57322.91,2024-01-20
CLM-000304,POL-000276,CYC-2023-02,2023-12-04,2023-12-10,Wind,Open,208276.13,0.0,2023-12-10
CLM-000304,POL-000276,CYC-2023-02,2023-12-04,2023-12-10,Wind,Closed,449007.04,448088.64,2024-05-13
CLM-000305,POL-000694,CYC-2025-01,2025-02-10,2025-02-12,Riverine Flood,Open,46037.37,0.0,2025-02-12
CLM-000305,POL-000694,CYC-2025-01,2025-02-10,2025-02-12,Riverine Flood,Closed,110872.53,103927.1,2025-08-10
CLM-000306,POL-002569,CYC-2024-02,2024-03-16,2024-03-30,Riverine Flood,Open,34436.59,0.0,2024-03-30
CLM-000306,POL-002569,CYC-2024-02,2024-03-16,2024-03-30,Riverine Flood,Closed,66068.68,59780.38,2024-09-03
CLM-000307,POL-004114,CYC-2025-01,2025-02-09,2025-02-14,Wind,Open,118425.07,0.0,2025-02-14
CLM-000308,POL-004015,CYC-2023-02,2023-12-04,2023-12-16,Riverine Flood,Open,10332.32,0.0,2023-12-16
CLM-000308,POL-004015,CYC-2023-02,2023-12-04,2023-12-16,Riverine Flood,Closed,33358.51,29705.0,2024-03-06
CLM-000309,POL-002442,CYC-2023-01,2023-02-13,2023-02-18,Riverine Flood,Open,46603.57,0.0,2023-02-18
CLM-000309,POL-002442,CYC-2023-01,2023-02-13,2023-02-18,Riverine Flood,Closed,115066.27,106225.65,2023-04-24
CLM-000310,POL-001468,CYC-2025-02,2025-11-29,2025-12-07,Wind,Open,94356.34,0.0,2025-12-07
CLM-000310,POL-001468,CYC-2025-02,2025-11-29,2025-12-07,Wind,Closed,186408.75,185275.53,2026-01-19
CLM-000311,POL-003465,CYC-2024-02,2024-03-17,2024-03-23,Wind,Open,11687.06,0.0,2024-03-23
CLM-000311,POL-003465,CYC-2024-02,2024-03-17,2024-03-23,Wind,Closed,21220.07,20773.19,2024-05-02
CLM-000312,POL-001958,CYC-2024-02,2024-03-17,2024-03-24,Wind,Open,6752.8,0.0,2024-03-24
CLM-000313,POL-001535,CYC-2023-02,2023-12-04,2023-12-07,Wind,Open,68558.27,0.0,2023-12-07
CLM-000313,POL-001535,CYC-2023-02,2023-12-04,2023-12-07,Wind,Closed,139240.87,127775.42,2024-05-20
CLM-000314,POL-002492,CYC-2025-01,2025-02-10,2025-02-17,Wind,Open,242557.12,0.0,2025-02-17
CLM-000314,POL-002492,CYC-2025-01,2025-02-10,2025-02-17,Wind,Closed,418986.25,387226.71,2025-04-19
CLM-000315,POL-004676,CYC-2023-02,2023-12-04,2023-12-05,Wind,Open,134180.92,0.0,2023-12-05
CLM-000315,POL-004676,CYC-2023-02,2023-12-04,2023-12-05,Wind,Closed,230398.04,209847.68,2024-03-06
CLM-000316,POL-004675,CYC-2025-01,2025-02-08,2025-02-19,Storm Surge,Open,122635.07,0.0,2025-02-19
CLM-000316,POL-004675,CYC-2025-01,2025-02-08,2025-02-19,Storm Surge,Reopened,311642.46,258716.52,2025-09-07
CLM-000317,POL-000290,CYC-2023-02,2023-12-03,2023-12-12,Storm Surge,Open,132725.6,0.0,2023-12-12
CLM-000317,POL-000290,CYC-2023-02,2023-12-03,2023-12-12,Storm Surge,Closed,376810.43,331989.89,2024-04-07
CLM-000318,POL-000028,CYC-2025-02,2025-11-29,2025-12-02,Riverine Flood,Open,45131.82,0.0,2025-12-02
CLM-000318,POL-000028,CYC-2025-02,2025-11-29,2025-12-02,Riverine Flood,Closed,90554.34,89447.02,2026-02-11
CLM-000319,POL-003969,CYC-2025-01,2025-02-08,2025-02-20,Wind,Open,49100.8,0.0,2025-02-20
CLM-000319,POL-003969,CYC-2025-01,2025-02-08,2025-02-20,Wind,Closed,84430.37,78188.24,2025-04-25
CLM-000320,POL-001298,CYC-2024-02,2024-03-16,2024-03-28,Storm Surge,Open,55449.55,0.0,2024-03-28
CLM-000320,POL-001298,CYC-2024-02,2024-03-16,2024-03-28,Storm Surge,Closed,157567.52,157281.28,2024-06-27
CLM-000320,POL-001298,CYC-2024-02,2024-03-16,2024-03-28,Storm Surge,Reopened,169162.15,139101.58,2024-10-23
CLM-000321,POL-004769,CYC-2025-02,2025-11-29,2025-12-07,Wind,Open,45455.69,0.0,2025-12-07
CLM-000321,POL-004769,CYC-2025-02,2025-11-29,2025-12-07,Wind,Closed,84662.3,76150.73,2026-04-07
CLM-000322,POL-004911,CYC-2025-01,2025-02-10,2025-02-18,Wind,Open,73346.17,0.0,2025-02-18
CLM-000322,POL-004911,CYC-2025-01,2025-02-10,2025-02-18,Wind,Closed,163356.13,144882.8,2025-04-01
CLM-000323,POL-003345,CYC-2024-01,2024-01-23,2024-02-05,Wind,Open,158405.18,0.0,2024-02-05
CLM-000323,POL-003345,CYC-2024-01,2024-01-23,2024-02-05,Wind,Closed,301573.57,285990.3,2024-07-19
CLM-000324,POL-000195,CYC-2023-02,2023-12-05,2023-12-17,Riverine Flood,Open,548532.37,0.0,2023-12-17
CLM-000324,POL-000195,CYC-2023-02,2023-12-05,2023-12-17,Riverine Flood,Closed,1007739.92,925813.44,2024-03-27
CLM-000325,POL-002785,CYC-2023-01,2023-02-11,2023-02-17,Riverine Flood,Open,145847.27,0.0,2023-02-17
CLM-000325,POL-002785,CYC-2023-01,2023-02-11,2023-02-17,Riverine Flood,Closed,282606.55,248164.22,2023-07-18
CLM-000326,POL-002987,CYC-2025-01,2025-02-09,2025-02-12,Riverine Flood,Open,129544.66,0.0,2025-02-12
CLM-000326,POL-002987,CYC-2025-01,2025-02-09,2025-02-12,Riverine Flood,Closed,263765.71,228397.73,2025-06-10
CLM-000327,POL-000282,CYC-2025-02,2025-11-29,2025-11-30,Wind,Open,14725.88,0.0,2025-11-30
CLM-000328,POL-001759,CYC-2025-01,2025-02-08,2025-02-15,Storm Surge,Open,171322.86,0.0,2025-02-15
CLM-000328,POL-001759,CYC-2025-01,2025-02-08,2025-02-15,Storm Surge,Closed,288640.76,253975.34,2025-03-11
CLM-000329,POL-000008,CYC-2024-02,2024-03-17,2024-03-31,Riverine Flood,Open,126491.22,0.0,2024-03-31
CLM-000329,POL-000008,CYC-2024-02,2024-03-17,2024-03-31,Riverine Flood,Closed,228342.43,210474.05,2024-08-23
CLM-000330,POL-003204,CYC-2024-02,2024-03-15,2024-03-27,Wind,Open,23202.62,0.0,2024-03-27
CLM-000330,POL-003204,CYC-2024-02,2024-03-15,2024-03-27,Wind,Closed,38776.37,38161.37,2024-08-02
CLM-000331,POL-000411,CYC-2024-01,2024-01-24,2024-01-26,Wind,Open,26729.74,0.0,2024-01-26
CLM-000331,POL-000411,CYC-2024-01,2024-01-24,2024-01-26,Wind,Closed,78391.03,71599.49,2024-03-31
CLM-000332,POL-002408,CYC-2024-02,2024-03-16,2024-03-17,Wind,Open,188469.73,0.0,2024-03-17
CLM-000333,POL-004253,CYC-2025-01,2025-02-09,2025-02-21,Storm Surge,Open,116853.32,0.0,2025-02-21
CLM-000333,POL-004253,CYC-2025-01,2025-02-09,2025-02-21,Storm Surge,Closed,260342.81,250706.38,2025-06-23
CLM-000334,POL-004701,CYC-2025-02,2025-11-29,2025-12-09,Storm Surge,Open,103294.66,0.0,2025-12-09
CLM-000334,POL-004701,CYC-2025-02,2025-11-29,2025-12-09,Storm Surge,Closed,249872.82,217768.59,2026-02-23
CLM-000335,POL-000109,CYC-2024-01,2024-01-24,2024-02-04,Wind,Open,28055.02,0.0,2024-02-04
CLM-000335,POL-000109,CYC-2024-01,2024-01-24,2024-02-04,Wind,Closed,87581.84,83065.45,2024-07-22
CLM-000336,POL-000517,CYC-2023-02,2023-12-04,2023-12-08,Wind,Open,108018.99,0.0,2023-12-08
CLM-000336,POL-000517,CYC-2023-02,2023-12-04,2023-12-08,Wind,Closed,204542.76,190498.08,2024-05-18
CLM-000337,POL-003431,CYC-2024-02,2024-03-16,2024-03-25,Wind,Open,137950.83,0.0,2024-03-25
CLM-000337,POL-003431,CYC-2024-02,2024-03-16,2024-03-25,Wind,Closed,291545.04,286920.13,2024-05-02
CLM-000338,POL-001785,CYC-2025-01,2025-02-09,2025-02-21,Wind,Open,157093.12,0.0,2025-02-21
CLM-000338,POL-001785,CYC-2025-01,2025-02-09,2025-02-21,Wind,Closed,298163.96,292465.94,2025-08-19
CLM-000339,POL-003153,CYC-2024-02,2024-03-15,2024-03-19,Wind,Open,47391.33,0.0,2024-03-19
CLM-000340,POL-002795,CYC-2024-02,2024-03-16,2024-03-25,Riverine Flood,Open,62906.78,0.0,2024-03-25
CLM-000340,POL-002795,CYC-2024-02,2024-03-16,2024-03-25,Riverine Flood,Closed,135050.62,132509.75,2024-04-22
CLM-000341,POL-001279,CYC-2025-01,2025-02-09,2025-02-22,Storm Surge,Open,137226.25,0.0,2025-02-22
CLM-000341,POL-001279,CYC-2025-01,2025-02-09,2025-02-22,Storm Surge,Closed,239719.99,211284.92,2025-03-17
CLM-000341,POL-001279,CYC-2025-01,2025-02-09,2025-02-22,Storm Surge,Reopened,257296.38,221100.02,2025-10-17
CLM-000342,POL-002309,CYC-2025-01,2025-02-09,2025-02-22,Riverine Flood,Open,7448.14,0.0,2025-02-22
CLM-000342,POL-002309,CYC-2025-01,2025-02-09,2025-02-22,Riverine Flood,Closed,21081.06,20994.3,2025-05-29
CLM-000343,POL-003435,CYC-2025-02,2025-11-29,2025-12-01,Riverine Flood,Open,70773.05,0.0,2025-12-01
CLM-000343,POL-003435,CYC-2025-02,2025-11-29,2025-12-01,Riverine Flood,Closed,133895.5,120131.2,2026-01-18
CLM-000344,POL-004452,CYC-2024-01,2024-01-23,2024-01-29,Wind,Open,28083.69,0.0,2024-01-29
CLM-000344,POL-004452,CYC-2024-01,2024-01-23,2024-01-29,Wind,Closed,88289.79,75168.76,2024-07-03
CLM-000345,POL-002652,CYC-2025-02,2025-11-28,2025-12-03,Wind,Open,361939.92,0.0,2025-12-03
CLM-000346,POL-003855,CYC-2025-01,2025-02-10,2025-02-14,Storm Surge,Open,24270.63,0.0,2025-02-14
CLM-000347,POL-003193,CYC-2023-02,2023-12-05,2023-12-17,Riverine Flood,Open,57152.43,0.0,2023-12-17
CLM-000347,POL-003193,CYC-2023-02,2023-12-05,2023-12-17,Riverine Flood,Closed,152292.3,151211.21,2024-02-21
CLM-000348,POL-001714,CYC-2025-02,2025-11-29,2025-12-01,Riverine Flood,Open,208039.17,0.0,2025-12-01
CLM-000349,POL-000008,CYC-2024-02,2024-03-15,2024-03-21,Wind,Open,120273.07,0.0,2024-03-21
CLM-000349,POL-000008,CYC-2024-02,2024-03-15,2024-03-21,Wind,Closed,314544.33,307151.55,2024-04-26
CLM-000350,POL-001903,CYC-2024-01,2024-01-22,2024-01-26,Wind,Open,14199.06,0.0,2024-01-26
CLM-000350,POL-001903,CYC-2024-01,2024-01-22,2024-01-26,Wind,Closed,35683.65,30379.66,2024-07-20
CLM-000351,POL-004748,CYC-2025-01,2025-02-09,2025-02-16,Storm Surge,Open,17093.88,0.0,2025-02-16
CLM-000351,POL-004748,CYC-2025-01,2025-02-09,2025-02-16,Storm Surge,Closed,34444.48,33305.03,2025-04-14
CLM-000352,POL-004393,CYC-2024-01,2024-01-24,2024-02-07,Wind,Open,735463.95,0.0,2024-02-07
CLM-000352,POL-004393,CYC-2024-01,2024-01-24,2024-02-07,Wind,Closed,1308729.19,1116401.89,2024-04-20
CLM-000353,POL-002962,CYC-2025-01,2025-02-10,2025-02-21,Wind,Open,54531.26,0.0,2025-02-21
CLM-000353,POL-002962,CYC-2025-01,2025-02-10,2025-02-21,Wind,Closed,149794.49,131872.12,2025-06-22
CLM-000353,POL-002962,CYC-2025-01,2025-02-10,2025-02-21,Wind,Reopened,158500.06,129642.51,2025-09-27
CLM-000354,POL-001292,CYC-2025-02,2025-11-27,2025-12-06,Wind,Open,102706.15,0.0,2025-12-06
CLM-000354,POL-001292,CYC-2025-02,2025-11-27,2025-12-06,Wind,Closed,187552.97,167333.48,2026-05-02
CLM-000355,POL-000740,CYC-2024-02,2024-03-15,2024-03-16,Riverine Flood,Open,111536.57,0.0,2024-03-16
CLM-000355,POL-000740,CYC-2024-02,2024-03-15,2024-03-16,Riverine Flood,Closed,302577.57,274809.54,2024-04-30
CLM-000356,POL-001334,CYC-2025-01,2025-02-08,2025-02-15,Wind,Open,66326.8,0.0,2025-02-15
CLM-000356,POL-001334,CYC-2025-01,2025-02-08,2025-02-15,Wind,Closed,127715.03,122729.8,2025-03-18
CLM-000357,POL-001497,CYC-2024-02,2024-03-16,2024-03-27,Storm Surge,Open,85667.43,0.0,2024-03-27
CLM-000357,POL-001497,CYC-2024-02,2024-03-16,2024-03-27,Storm Surge,Closed,213821.05,185146.12,2024-09-22
CLM-000358,POL-003111,CYC-2023-02,2023-12-04,2023-12-12,Storm Surge,Open,74512.7,0.0,2023-12-12
CLM-000358,POL-003111,CYC-2023-02,2023-12-04,2023-12-12,Storm Surge,Closed,132563.15,130757.19,2024-02-07
CLM-000359,POL-002244,CYC-2023-02,2023-12-05,2023-12-06,Storm Surge,Open,37783.2,0.0,2023-12-06
CLM-000360,POL-004226,CYC-2024-01,2024-01-22,2024-01-30,Wind,Open,73005.29,0.0,2024-01-30
CLM-000360,POL-004226,CYC-2024-01,2024-01-22,2024-01-30,Wind,Closed,222383.35,220051.38,2024-04-18
CLM-000361,POL-000661,CYC-2024-01,2024-01-23,2024-02-05,Wind,Open,144341.29,0.0,2024-02-05
CLM-000361,POL-000661,CYC-2024-01,2024-01-23,2024-02-05,Wind,Closed,257793.79,248271.26,2024-05-09
CLM-000362,POL-001474,CYC-2025-01,2025-02-10,2025-02-24,Storm Surge,Open,36831.34,0.0,2025-02-24
CLM-000362,POL-001474,CYC-2025-01,2025-02-10,2025-02-24,Storm Surge,Closed,61403.75,59973.75,2025-04-13
CLM-000363,POL-004486,CYC-2023-01,2023-02-11,2023-02-17,Wind,Open,87849.27,0.0,2023-02-17
CLM-000363,POL-004486,CYC-2023-01,2023-02-11,2023-02-17,Wind,Closed,166452.74,166124.46,2023-05-06
CLM-000364,POL-002420,CYC-2023-02,2023-12-05,2023-12-10,Wind,Open,103863.73,0.0,2023-12-10
CLM-000365,POL-001964,CYC-2025-01,2025-02-09,2025-02-20,Wind,Open,20052.84,0.0,2025-02-20
CLM-000365,POL-001964,CYC-2025-01,2025-02-09,2025-02-20,Wind,Closed,36331.81,32815.51,2025-06-20
CLM-000366,POL-004606,CYC-2024-01,2024-01-22,2024-02-05,Riverine Flood,Open,21322.57,0.0,2024-02-05
