claim_id,policy_id,event_id,date_of_loss,reported_date,peril_type,claim_status,incurred_amount,paid_to_date,snapshot_date
CLM-000758,POL-004948,CYC-2024-02,2024-03-15,2024-03-29,Wind,Open,93577.3,0.0,2024-03-29
CLM-000758,POL-004948,CYC-2024-02,2024-03-15,2024-03-29,Wind,Closed,176540.06,170075.31,2024-07-30
CLM-000759,POL-002395,CYC-2024-01,2024-01-22,2024-01-26,Storm Surge,Open,2185541.78,0.0,2024-01-26
CLM-000759,POL-002395,CYC-2024-01,2024-01-22,2024-01-26,Storm Surge,Closed,3809819.55,3699658.58,2024-06-30
CLM-000760,POL-003703,CYC-2024-01,2024-01-24,2024-02-04,Wind,Open,466146.21,0.0,2024-02-04
CLM-000760,POL-003703,CYC-2024-01,2024-01-24,2024-02-04,Wind,Closed,815114.96,789823.94,2024-06-05
CLM-000761,POL-002356,CYC-2023-02,2023-12-05,2023-12-13,Riverine Flood,Open,34307.58,0.0,2023-12-13
CLM-000761,POL-002356,CYC-2023-02,2023-12-05,2023-12-13,Riverine Flood,Closed,96088.1,85968.18,2024-02-09
CLM-000762,POL-000475,CYC-2023-02,2023-12-04,2023-12-11,Riverine Flood,Open,24297.29,0.0,2023-12-11
CLM-000762,POL-000475,CYC-2023-02,2023-12-04,2023-12-11,Riverine Flood,Closed,74814.71,68250.94,2024-04-09
CLM-000763,POL-002840,CYC-2023-02,2023-12-04,2023-12-06,Wind,Open,48202.37,0.0,2023-12-06
CLM-000764,POL-004660,CYC-2023-01,2023-02-12,2023-02-24,Wind,Open,37005.15,0.0,2023-02-24
CLM-000765,POL-003259,CYC-2024-02,2024-03-15,2024-03-16,Wind,Open,139123.83,0.0,2024-03-16
CLM-000766,POL-002095,CYC-2023-01,2023-02-11,2023-02-16,Wind,Open,7152.94,0.0,2023-02-16
CLM-000767,POL-002712,CYC-2025-01,2025-02-09,2025-02-17,Riverine Flood,Open,59997.5,0.0,2025-02-17
CLM-000767,POL-002712,CYC-2025-01,2025-02-09,2025-02-17,Riverine Flood,Closed,106908.3,102904.96,2025-08-06
CLM-000768,POL-004777,CYC-2025-01,2025-02-10,2025-02-17,Riverine Flood,Open,115723.58,0.0,2025-02-17
CLM-000768,POL-004777,CYC-2025-01,2025-02-10,2025-02-17,Riverine Flood,Closed,293456.57,273122.09,2025-03-20
CLM-000769,POL-002864,CYC-2024-01,2024-01-23,2024-02-05,Wind,Open,46413.43,0.0,2024-02-05
CLM-000770,POL-001143,CYC-2024-01,2024-01-23,2024-02-05,Wind,Open,123315.47,0.0,2024-02-05
CLM-000771,POL-002116,CYC-2025-01,2025-02-10,2025-02-19,Storm Surge,Open,61556.35,0.0,2025-02-19
CLM-000771,POL-002116,CYC-2025-01,2025-02-10,2025-02-19,Storm Surge,Closed,201026.97,172684.49,2025-05-09
CLM-000772,POL-000819,CYC-2023-02,2023-12-05,2023-12-19,Wind,Open,167620.74,0.0,2023-12-19
CLM-000772,POL-000819,CYC-2023-02,2023-12-05,2023-12-19,Wind,Closed,336687.72,331652.6,2024-04-23
CLM-000773,POL-003549,CYC-2024-01,2024-01-24,2024-01-31,Wind,Open,40748.71,0.0,2024-01-31
CLM-000773,POL-003549,CYC-2024-01,2024-01-24,2024-01-31,Wind,Closed,87673.72,78360.41,2024-06-18
CLM-000774,POL-001413,CYC-2024-01,2024-01-23,2024-01-31,Wind,Open,99721.98,0.0,2024-01-31
CLM-000774,POL-001413,CYC-2024-01,2024-01-23,2024-01-31,Wind,Closed,183524.14,166289.22,2024-07-15
CLM-000775,POL-001320,CYC-2025-02,2025-11-29,2025-11-30,Riverine Flood,Open,134802.72,0.0,2025-11-30
CLM-000775,POL-001320,CYC-2025-02,2025-11-29,2025-11-30,Riverine Flood,Closed,238777.57,227276.32,2026-01-04
CLM-000776,POL-004986,CYC-2025-02,2025-11-29,2025-12-04,Wind,Open,27344.69,0.0,2025-12-04
CLM-000776,POL-004986,CYC-2025-02,2025-11-29,2025-12-04,Wind,Closed,83498.34,79534.08,2026-05-21
CLM-000777,POL-000142,CYC-2024-02,2024-03-17,2024-03-30,Wind,Open,2208917.58,0.0,2024-03-30
CLM-000777,POL-000142,CYC-2024-02,2024-03-17,2024-03-30,Wind,Closed,3857880.8,3588878.43,2024-09-13
CLM-000778,POL-002246,CYC-2025-01,2025-02-08,2025-02-16,Wind,Open,34907.1,0.0,2025-02-16
CLM-000778,POL-002246,CYC-2025-01,2025-02-08,2025-02-16,Wind,Closed,80639.63,71983.46,2025-05-10
CLM-000779,POL-003335,CYC-2024-01,2024-01-22,2024-01-27,Wind,Open,564440.7,0.0,2024-01-27
CLM-000779,POL-003335,CYC-2024-01,2024-01-22,2024-01-27,Wind,Closed,1235782.66,1158614.42,2024-03-31
CLM-000780,POL-003094,CYC-2023-02,2023-12-03,2023-12-06,Wind,Open,31140.63,0.0,2023-12-06
CLM-000781,POL-003809,CYC-2024-02,2024-03-15,2024-03-29,Storm Surge,Open,65001.95,0.0,2024-03-29
CLM-000781,POL-003809,CYC-2024-02,2024-03-15,2024-03-29,Storm Surge,Closed,124361.46,113641.36,2024-08-15
CLM-000782,POL-001058,CYC-2024-01,2024-01-24,2024-01-30,Wind,Open,53414.68,0.0,2024-01-30
CLM-000782,POL-001058,CYC-2024-01,2024-01-24,2024-01-30,Wind,Closed,166067.13,158287.07,2024-05-24
CLM-000783,POL-002685,CYC-2024-01,2024-01-22,2024-02-02,Riverine Flood,Open,92984.5,0.0,2024-02-02
CLM-000783,POL-002685,CYC-2024-01,2024-01-22,2024-02-02,Riverine Flood,Closed,232602.22,214623.1,2024-03-04
CLM-000784,POL-004241,CYC-2024-01,2024-01-24,2024-02-02,Wind,Open,44603.33,0.0,2024-02-02
CLM-000784,POL-004241,CYC-2024-01,2024-01-24,2024-02-02,Wind,Closed,83855.43,74876.41,2024-07-26
CLM-000785,POL-001045,CYC-2024-01,2024-01-23,2024-02-06,Wind,Open,84564.29,0.0,2024-02-06
CLM-000785,POL-001045,CYC-2024-01,2024-01-23,2024-02-06,Wind,Closed,277587.81,269548.55,2024-05-29
CLM-000786,POL-003992,CYC-2024-02,2024-03-16,2024-03-29,Riverine Flood,Open,43962.66,0.0,2024-03-29
CLM-000786,POL-003992,CYC-2024-02,2024-03-16,2024-03-29,Riverine Flood,Closed,92824.59,82979.17,2024-05-13
CLM-000787,POL-001928,CYC-2024-01,2024-01-23,2024-01-31,Wind,Open,71229.75,0.0,2024-01-31
CLM-000787,POL-001928,CYC-2024-01,2024-01-23,2024-01-31,Wind,Closed,119936.82,108875.82,2024-05-12
CLM-000788,POL-003694,CYC-2024-01,2024-01-24,2024-02-03,Wind,Open,12985.18,0.0,2024-02-03
CLM-000789,POL-000794,CYC-2025-01,2025-02-09,2025-02-13,Riverine Flood,Open,105294.8,0.0,2025-02-13
CLM-000789,POL-000794,CYC-2025-01,2025-02-09,2025-02-13,Riverine Flood,Closed,239646.74,233227.58,2025-04-06
CLM-000790,POL-004548,CYC-2024-02,2024-03-17,2024-03-18,Storm Surge,Open,116282.61,0.0,2024-03-18
CLM-000790,POL-004548,CYC-2024-02,2024-03-17,2024-03-18,Storm Surge,Closed,195018.55,182721.1,2024-07-09
CLM-000790,POL-004548,CYC-2024-02,2024-03-17,2024-03-18,Storm Surge,Reopened,220263.93,188243.76,2024-09-30
CLM-000791,POL-000057,CYC-2025-02,2025-11-27,2025-12-04,Wind,Open,103210.07,0.0,2025-12-04
CLM-000791,POL-000057,CYC-2025-02,2025-11-27,2025-12-04,Wind,Closed,184442.02,178520.78,2026-02-03
CLM-000792,POL-001394,CYC-2023-02,2023-12-05,2023-12-11,Wind,Open,179100.07,0.0,2023-12-11
CLM-000792,POL-001394,CYC-2023-02,2023-12-05,2023-12-11,Wind,Closed,470407.1,468681.11,2024-01-17
CLM-000793,POL-000022,CYC-2025-02,2025-11-28,2025-12-08,Storm Surge,Open,58367.14,0.0,2025-12-08
CLM-000794,POL-001775,CYC-2024-01,2024-01-22,2024-02-05,Wind,Open,51545.05,0.0,2024-02-05
CLM-000794,POL-001775,CYC-2024-01,2024-01-22,2024-02-05,Wind,Closed,111525.31,105097.53,2024-05-03
CLM-000795,POL-004993,CYC-2023-02,2023-12-05,2023-12-11,Riverine Flood,Open,37201.56,0.0,2023-12-11
CLM-000796,POL-001811,CYC-2024-01,2024-01-22,2024-02-02,Wind,Open,2479919.95,0.0,2024-02-02
CLM-000796,POL-001811,CYC-2024-01,2024-01-22,2024-02-02,Wind,Closed,5166919.47,4770293.62,2024-07-13
CLM-000797,POL-004995,CYC-2024-01,2024-01-23,2024-01-31,Wind,Open,118142.11,0.0,2024-01-31
CLM-000798,POL-000786,CYC-2024-01,2024-01-23,2024-02-05,Wind,Open,17929.17,0.0,2024-02-05
CLM-000798,POL-000786,CYC-2024-01,2024-01-23,2024-02-05,Wind,Closed,39419.89,35106.07,2024-06-27
CLM-000799,POL-004041,CYC-2025-02,2025-11-27,2025-12-10,Wind,Open,28938.33,0.0,2025-12-10
CLM-000799,POL-004041,CYC-2025-02,2025-11-27,2025-12-10,Wind,Closed,94508.26,84375.43,2026-05-06
CLM-000800,POL-002637,CYC-2024-02,2024-03-15,2024-03-27,Wind,Open,110894.7,0.0,2024-03-27
CLM-000801,POL-000201,CYC-2025-02,2025-11-28,2025-12-01,Riverine Flood,Open,69947.7,0.0,2025-12-01
CLM-000801,POL-000201,CYC-2025-02,2025-11-28,2025-12-01,Riverine Flood,Closed,130958.97,116681.79,2026-01-29
CLM-000802,POL-001110,CYC-2024-01,2024-01-24,2024-02-05,Wind,Open,4296.65,0.0,2024-02-05
CLM-000802,POL-001110,CYC-2024-01,2024-01-24,2024-02-05,Wind,Closed,11283.38,11179.72,2024-08-02
CLM-000803,POL-003876,CYC-2025-02,2025-11-27,2025-12-01,Wind,Open,201916.62,0.0,2025-12-01
CLM-000804,POL-000775,CYC-2025-02,2025-11-29,2025-12-10,Wind,Open,143675.14,0.0,2025-12-10
CLM-000804,POL-000775,CYC-2025-02,2025-11-29,2025-12-10,Wind,Closed,270525.53,263220.2,2026-01-02
CLM-000805,POL-002589,CYC-2025-01,2025-02-09,2025-02-18,Wind,Open,170547.79,0.0,2025-02-18
CLM-000805,POL-002589,CYC-2025-01,2025-02-09,2025-02-18,Wind,Closed,320343.76,313086.69,2025-07-16
CLM-000806,POL-000914,CYC-2023-02,2023-12-03,2023-12-17,Wind,Open,456690.28,0.0,2023-12-17
CLM-000806,POL-000914,CYC-2023-02,2023-12-03,2023-12-17,Wind,Closed,1218497.61,1128885.99,2024-06-13
CLM-000807,POL-002176,CYC-2025-02,2025-11-29,2025-12-11,Riverine Flood,Open,47851.5,0.0,2025-12-11
CLM-000807,POL-002176,CYC-2025-02,2025-11-29,2025-12-11,Riverine Flood,Closed,121632.5,107255.69,2026-04-08
CLM-000808,POL-004943,CYC-2024-01,2024-01-22,2024-02-02,Riverine Flood,Open,49861.81,0.0,2024-02-02
CLM-000809,POL-004710,CYC-2025-01,2025-02-10,2025-02-20,Storm Surge,Open,19346.44,0.0,2025-02-20
CLM-000809,POL-004710,CYC-2025-01,2025-02-10,2025-02-20,Storm Surge,Closed,38668.14,37037.12,2025-07-08
CLM-000810,POL-001587,CYC-2024-02,2024-03-16,2024-03-26,Wind,Open,30117.02,0.0,2024-03-26
CLM-000810,POL-001587,CYC-2024-02,2024-03-16,2024-03-26,Wind,Closed,86898.97,76775.48,2024-06-20
CLM-000811,POL-004771,CYC-2023-02,2023-12-04,2023-12-15,Riverine Flood,Open,32667.0,0.0,2023-12-15
CLM-000811,POL-004771,CYC-2023-02,2023-12-04,2023-12-15,Riverine Flood,Closed,73548.77,73191.12,2024-03-22
CLM-000812,POL-002400,CYC-2023-02,2023-12-05,2023-12-13,Wind,Open,57726.54,0.0,2023-12-13
CLM-000812,POL-002400,CYC-2023-02,2023-12-05,2023-12-13,Wind,Closed,104734.88,102528.23,2024-01-09
CLM-000813,POL-000531,CYC-2023-02,2023-12-03,2023-12-14,Storm Surge,Open,79127.09,0.0,2023-12-14
CLM-000813,POL-000531,CYC-2023-02,2023-12-03,2023-12-14,Storm Surge,Closed,132210.12,130751.26,2024-03-20
CLM-000814,POL-004631,CYC-2023-01,2023-02-12,2023-02-26,Riverine Flood,Open,44504.59,0.0,2023-02-26
CLM-000814,POL-004631,CYC-2023-01,2023-02-12,2023-02-26,Riverine Flood,Closed,122632.11,110648.87,2023-05-18
CLM-000815,POL-000894,CYC-2023-02,2023-12-05,2023-12-06,Riverine Flood,Open,254967.67,0.0,2023-12-06
CLM-000815,POL-000894,CYC-2023-02,2023-12-05,2023-12-06,Riverine Flood,Closed,432598.57,388425.16,2024-03-23
CLM-000816,POL-001468,CYC-2025-02,2025-11-27,2025-12-11,Wind,Open,38251.0,0.0,2025-12-11
CLM-000816,POL-001468,CYC-2025-02,2025-11-27,2025-12-11,Wind,Closed,90321.92,78858.15,2026-01-14
CLM-000817,POL-001904,CYC-2024-01,2024-01-22,2024-02-03,Wind,Open,48722.97,0.0,2024-02-03
CLM-000818,POL-003004,CYC-2024-02,2024-03-17,2024-03-25,Wind,Open,29171.36,0.0,2024-03-25
CLM-000818,POL-003004,CYC-2024-02,2024-03-17,2024-03-25,Wind,Closed,93702.52,80977.31,2024-05-22
CLM-000819,POL-003124,CYC-2025-01,2025-02-09,2025-02-16,Wind,Open,296698.72,0.0,2025-02-16
CLM-000820,POL-001381,CYC-2024-01,2024-01-23,2024-01-24,Wind,Open,202067.15,0.0,2024-01-24
CLM-000821,POL-004349,CYC-2025-01,2025-02-09,2025-02-18,Wind,Open,56233.31,0.0,2025-02-18
CLM-000822,POL-002999,CYC-2024-01,2024-01-24,2024-01-29,Wind,Open,55007.11,0.0,2024-01-29
CLM-000822,POL-002999,CYC-2024-01,2024-01-24,2024-01-29,Wind,Closed,97377.02,87109.9,2024-06-09
CLM-000823,POL-001709,CYC-2023-02,2023-12-03,2023-12-08,Storm Surge,Open,31332.46,0.0,2023-12-08
CLM-000823,POL-001709,CYC-2023-02,2023-12-03,2023-12-08,Storm Surge,Closed,103403.27,88299.56,2024-03-31
CLM-000824,POL-003259,CYC-2024-01,2024-01-23,2024-01-28,Wind,Open,378032.69,0.0,2024-01-28
CLM-000824,POL-003259,CYC-2024-01,2024-01-23,2024-01-28,Wind,Closed,1066369.34,916212.56,2024-02-21
CLM-000825,POL-000525,CYC-2025-01,2025-02-08,2025-02-20,Wind,Open,182974.29,0.0,2025-02-20
CLM-000825,POL-000525,CYC-2025-01,2025-02-08,2025-02-20,Wind,Closed,330085.95,297401.56,2025-05-12
CLM-000826,POL-000989,CYC-2024-01,2024-01-22,2024-02-03,Wind,Open,79526.92,0.0,2024-02-03
CLM-000826,POL-000989,CYC-2024-01,2024-01-22,2024-02-03,Wind,Closed,166240.03,141861.58,2024-04-24
CLM-000827,POL-001078,CYC-2025-02,2025-11-27,2025-12-06,Wind,Open,12723.99,0.0,2025-12-06
CLM-000827,POL-001078,CYC-2025-02,2025-11-27,2025-12-06,Wind,Closed,25561.05,23003.32,2026-02-24
CLM-000828,POL-004403,CYC-2025-01,2025-02-09,2025-02-10,Storm Surge,Open,101238.49,0.0,2025-02-10
CLM-000828,POL-004403,CYC-2025-01,2025-02-09,2025-02-10,Storm Surge,Closed,217460.85,186138.11,2025-06-29
CLM-000829,POL-003850,CYC-2025-02,2025-11-27,2025-12-07,Wind,Open,50056.44,0.0,2025-12-07
CLM-000829,POL-003850,CYC-2025-02,2025-11-27,2025-12-07,Wind,Closed,145650.93,138408.67,2026-05-29
CLM-000830,POL-001494,CYC-2025-02,2025-11-29,2025-12-02,Wind,Open,41215.19,0.0,2025-12-02
CLM-000831,POL-001613,CYC-2025-01,2025-02-08,2025-02-12,Riverine Flood,Open,66816.35,0.0,2025-02-12
CLM-000832,POL-000786,CYC-2024-01,2024-01-22,2024-01-27,Wind,Open,50522.27,0.0,2024-01-27
CLM-000832,POL-000786,CYC-2024-01,2024-01-22,2024-01-27,Wind,Closed,92992.89,86330.91,2024-02-22
CLM-000833,POL-004648,CYC-2023-02,2023-12-03,2023-12-13,Riverine Flood,Open,23921.27,0.0,2023-12-13
CLM-000833,POL-004648,CYC-2023-02,2023-12-03,2023-12-13,Riverine Flood,Closed,47138.28,42035.57,2024-04-28
CLM-000834,POL-002196,CYC-2024-01,2024-01-23,2024-02-05,Riverine Flood,Open,118781.83,0.0,2024-02-05
CLM-000834,POL-002196,CYC-2024-01,2024-01-23,2024-02-05,Riverine Flood,Closed,207392.88,199337.46,2024-04-11
CLM-000835,POL-000574,CYC-2025-01,2025-02-09,2025-02-21,Wind,Open,39020.68,0.0,2025-02-21
CLM-000835,POL-000574,CYC-2025-01,2025-02-09,2025-02-21,Wind,Closed,79791.69,68995.56,2025-08-18
CLM-000836,POL-000006,CYC-2025-02,2025-11-27,2025-12-02,Wind,Open,87674.9,0.0,2025-12-02
CLM-000836,POL-000006,CYC-2025-02,2025-11-27,2025-12-02,Wind,Closed,154440.64,148556.34,2026-01-19
CLM-000837,POL-001171,CYC-2024-02,2024-03-16,2024-03-26,Riverine Flood,Open,154862.99,0.0,2024-03-26
CLM-000838,POL-000291,CYC-2023-02,2023-12-04,2023-12-16,Wind,Open,17814.66,0.0,2023-12-16
CLM-000838,POL-000291,CYC-2023-02,2023-12-04,2023-12-16,Wind,Closed,51373.89,50220.64,2024-03-14
CLM-000839,POL-001149,CYC-2024-02,2024-03-16,2024-03-30,Riverine Flood,Open,2720.7,0.0,2024-03-30
CLM-000839,POL-001149,CYC-2024-02,2024-03-16,2024-03-30,Riverine Flood,Closed,7508.99,7384.68,2024-05-27
CLM-000840,POL-000640,CYC-2025-02,2025-11-27,2025-12-05,Storm Surge,Open,100196.52,0.0,2025-12-05
CLM-000840,POL-000640,CYC-2025-02,2025-11-27,2025-12-05,Storm Surge,Closed,202352.75,180553.6,2026-03-09
CLM-000841,POL-000246,CYC-2024-02,2024-03-17,2024-03-24,Wind,Open,10061.99,0.0,2024-03-24
CLM-000841,POL-000246,CYC-2024-02,2024-03-17,2024-03-24,Wind,Closed,20884.14,18079.77,2024-05-15
CLM-000842,POL-004804,CYC-2025-02,2025-11-28,2025-12-10,Wind,Open,28199.11,0.0,2025-12-10
CLM-000842,POL-004804,CYC-2025-02,2025-11-28,2025-12-10,Wind,Closed,88531.98,84384.88,2026-02-17
CLM-000843,POL-002404,CYC-2025-01,2025-02-08,2025-02-13,Wind,Open,232589.68,0.0,2025-02-13
CLM-000843,POL-002404,CYC-2025-01,2025-02-08,2025-02-13,Wind,Closed,733768.8,631780.57,2025-04-07
CLM-000844,POL-002249,CYC-2025-02,2025-11-27,2025-12-03,Storm Surge,Open,6205.41,0.0,2025-12-03
CLM-000844,POL-002249,CYC-2025-02,2025-11-27,2025-12-03,Storm Surge,Closed,11970.73,10743.43,2026-05-12
CLM-000845,POL-003645,CYC-2024-01,2024-01-23,2024-01-30,Riverine Flood,Open,39125.85,0.0,2024-01-30
CLM-000845,POL-003645,CYC-2024-01,2024-01-23,2024-01-30,Riverine Flood,Closed,127734.59,122357.8,2024-04-27
CLM-000846,POL-003559,CYC-2023-02,2023-12-04,2023-12-06,Storm Surge,Open,553345.28,0.0,2023-12-06
CLM-000846,POL-003559,CYC-2023-02,2023-12-04,2023-12-06,Storm Surge,Closed,1119798.72,953578.74,2024-03-18
CLM-000847,POL-002602,CYC-2024-01,2024-01-24,2024-01-29,Wind,Open,4572.1,0.0,2024-01-29
CLM-000847,POL-002602,CYC-2024-01,2024-01-24,2024-01-29,Wind,Closed,11538.01,10327.63,2024-04-03
CLM-000847,POL-002602,CYC-2024-01,2024-01-24,2024-01-29,Wind,Reopened,12294.25,11176.59,2024-10-02
CLM-000848,POL-004995,CYC-2024-02,2024-03-15,2024-03-17,Riverine Flood,Open,39540.13,0.0,2024-03-17
CLM-000849,POL-004712,CYC-2023-02,2023-12-05,2023-12-15,Riverine Flood,Open,365016.56,0.0,2023-12-15
CLM-000849,POL-004712,CYC-2023-02,2023-12-05,2023-12-15,Riverine Flood,Closed,722945.07,663483.21,2024-06-11
CLM-000850,POL-004811,CYC-2023-02,2023-12-05,2023-12-07,Riverine Flood,Open,19282.92,0.0,2023-12-07
CLM-000850,POL-004811,CYC-2023-02,2023-12-05,2023-12-07,Riverine Flood,Closed,48131.57,45407.0,2024-03-01
CLM-000851,POL-002169,CYC-2025-02,2025-11-29,2025-12-02,Wind,Open,39869.04,0.0,2025-12-02
CLM-000851,POL-002169,CYC-2025-02,2025-11-29,2025-12-02,Wind,Closed,89843.48,84794.52,2026-04-11
CLM-000852,POL-001402,CYC-2025-01,2025-02-08,2025-02-20,Riverine Flood,Open,78510.42,0.0,2025-02-20
CLM-000852,POL-001402,CYC-2025-01,2025-02-08,2025-02-20,Riverine Flood,Closed,183512.71,170207.71,2025-08-17
CLM-000853,POL-000095,CYC-2024-02,2024-03-17,2024-03-29,Wind,Open,87198.64,0.0,2024-03-29
CLM-000854,POL-000675,CYC-2024-02,2024-03-15,2024-03-22,Riverine Flood,Open,70420.9,0.0,2024-03-22
CLM-000855,POL-004606,CYC-2024-02,2024-03-16,2024-03-26,Storm Surge,Open,82870.91,0.0,2024-03-26
CLM-000855,POL-004606,CYC-2024-02,2024-03-16,2024-03-26,Storm Surge,Closed,268983.01,244414.65,2024-08-15
CLM-000856,POL-003313,CYC-2025-02,2025-11-28,2025-11-29,Storm Surge,Open,5397.68,0.0,2025-11-29
CLM-000856,POL-003313,CYC-2025-02,2025-11-28,2025-11-29,Storm Surge,Closed,10913.63,10387.77,2025-12-31
CLM-000857,POL-003409,CYC-2025-02,2025-11-28,2025-12-04,Riverine Flood,Open,17022.02,0.0,2025-12-04
CLM-000858,POL-004702,CYC-2025-02,2025-11-27,2025-12-07,Wind,Open,45108.52,0.0,2025-12-07
CLM-000859,POL-004396,CYC-2023-02,2023-12-05,2023-12-19,Wind,Open,21556.84,0.0,2023-12-19
CLM-000859,POL-004396,CYC-2023-02,2023-12-05,2023-12-19,Wind,Closed,36742.64,35457.52,2024-02-07
CLM-000860,POL-000191,CYC-2025-02,2025-11-27,2025-12-09,Storm Surge,Open,69085.91,0.0,2025-12-09
CLM-000860,POL-000191,CYC-2025-02,2025-11-27,2025-12-09,Storm Surge,Closed,122852.74,110955.97,2026-04-22
CLM-000861,POL-001084,CYC-2023-02,2023-12-03,2023-12-07,Riverine Flood,Open,125782.33,0.0,2023-12-07
CLM-000861,POL-001084,CYC-2023-02,2023-12-03,2023-12-07,Riverine Flood,Closed,215362.85,199071.8,2024-04-13
CLM-000862,POL-003242,CYC-2024-02,2024-03-15,2024-03-20,Storm Surge,Open,121853.83,0.0,2024-03-20
CLM-000863,POL-002041,CYC-2025-02,2025-11-27,2025-12-10,Wind,Open,153359.26,0.0,2025-12-10
CLM-000863,POL-002041,CYC-2025-02,2025-11-27,2025-12-10,Wind,Closed,363837.87,310604.08,2026-06-05
CLM-000864,POL-004007,CYC-2025-02,2025-11-28,2025-12-03,Wind,Open,15490.21,0.0,2025-12-03
CLM-000864,POL-004007,CYC-2025-02,2025-11-28,2025-12-03,Wind,Closed,42205.88,40417.54,2026-04-04
CLM-000865,POL-003637,CYC-2023-02,2023-12-03,2023-12-06,Wind,Open,30864.46,0.0,2023-12-06
CLM-000865,POL-003637,CYC-2023-02,2023-12-03,2023-12-06,Wind,Closed,59670.17,55402.76,2024-02-10
CLM-000866,POL-003378,CYC-2024-01,2024-01-24,2024-02-02,Riverine Flood,Open,359879.34,0.0,2024-02-02
CLM-000866,POL-003378,CYC-2024-01,2024-01-24,2024-02-02,Riverine Flood,Closed,795941.82,780844.22,2024-04-26
CLM-000867,POL-002409,CYC-2025-01,2025-02-08,2025-02-22,Wind,Open,260840.16,0.0,2025-02-22
CLM-000867,POL-002409,CYC-2025-01,2025-02-08,2025-02-22,Wind,Closed,710004.59,699780.22,2025-07-04
CLM-000868,POL-002781,CYC-2023-02,2023-12-04,2023-12-16,Riverine Flood,Open,75385.52,0.0,2023-12-16
CLM-000868,POL-002781,CYC-2023-02,2023-12-04,2023-12-16,Riverine Flood,Closed,206340.56,175885.86,2024-05-30
CLM-000869,POL-003652,CYC-2025-01,2025-02-10,2025-02-13,Riverine Flood,Open,43304.25,0.0,2025-02-13
CLM-000869,POL-003652,CYC-2025-01,2025-02-10,2025-02-13,Riverine Flood,Closed,82227.7,72983.78,2025-05-28
CLM-000870,POL-001906,CYC-2025-01,2025-02-08,2025-02-15,Riverine Flood,Open,54279.35,0.0,2025-02-15
CLM-000870,POL-001906,CYC-2025-01,2025-02-08,2025-02-15,Riverine Flood,Closed,112893.37,112875.65,2025-04-06
CLM-000871,POL-001845,CYC-2023-02,2023-12-05,2023-12-06,Riverine Flood,Open,94885.32,0.0,2023-12-06
CLM-000871,POL-001845,CYC-2023-02,2023-12-05,2023-12-06,Riverine Flood,Closed,213796.41,207315.42,2024-05-27
CLM-000872,POL-000348,CYC-2024-01,2024-01-24,2024-02-02,Riverine Flood,Open,556512.56,0.0,2024-02-02
CLM-000872,POL-000348,CYC-2024-01,2024-01-24,2024-02-02,Riverine Flood,Closed,1084320.84,1070012.32,2024-04-19
CLM-000873,POL-002271,CYC-2024-01,2024-01-24,2024-01-29,Wind,Open,31722.41,0.0,2024-01-29
CLM-000873,POL-002271,CYC-2024-01,2024-01-24,2024-01-29,Wind,Closed,60300.55,58299.23,2024-04-09
CLM-000874,POL-004026,CYC-2025-02,2025-11-28,2025-12-01,Wind,Open,14405.77,0.0,2025-12-01
CLM-000874,POL-004026,CYC-2025-02,2025-11-28,2025-12-01,Wind,Closed,45915.21,44717.31,2026-03-22
CLM-000875,POL-004165,CYC-2024-02,2024-03-16,2024-03-22,Wind,Open,63594.08,0.0,2024-03-22
CLM-000876,POL-000489,CYC-2025-02,2025-11-28,2025-12-03,Wind,Open,657691.99,0.0,2025-12-03
CLM-000876,POL-000489,CYC-2025-02,2025-11-28,2025-12-03,Wind,Closed,1489578.8,1436955.16,2026-03-24
CLM-000877,POL-003560,CYC-2025-02,2025-11-29,2025-12-12,Wind,Open,90899.93,0.0,2025-12-12
CLM-000877,POL-003560,CYC-2025-02,2025-11-29,2025-12-12,Wind,Closed,168833.12,160034.79,2026-03-09
CLM-000878,POL-004879,CYC-2024-02,2024-03-17,2024-03-28,Wind,Open,13405.49,0.0,2024-03-28
CLM-000878,POL-004879,CYC-2024-02,2024-03-17,2024-03-28,Wind,Closed,29577.94,29255.03,2024-07-10
CLM-000879,POL-003495,CYC-2023-02,2023-12-03,2023-12-09,Wind,Open,87863.36,0.0,2023-12-09
CLM-000879,POL-003495,CYC-2023-02,2023-12-03,2023-12-09,Wind,Closed,232312.25,230183.08,2024-03-14
CLM-000880,POL-000995,CYC-2024-01,2024-01-22,2024-02-05,Wind,Open,97271.8,0.0,2024-02-05
CLM-000881,POL-004671,CYC-2023-02,2023-12-04,2023-12-10,Storm Surge,Open,43088.68,0.0,2023-12-10
CLM-000881,POL-004671,CYC-2023-02,2023-12-04,2023-12-10,Storm Surge,Closed,85789.09,82946.23,2024-02-27
CLM-000882,POL-002022,CYC-2025-01,2025-02-10,2025-02-13,Wind,Open,145036.41,0.0,2025-02-13
CLM-000882,POL-002022,CYC-2025-01,2025-02-10,2025-02-13,Wind,Closed,409290.13,363981.94,2025-07-31
CLM-000882,POL-002022,CYC-2025-01,2025-02-10,2025-02-13,Wind,Reopened,463650.4,378278.78,2025-09-14
CLM-000883,POL-003259,CYC-2024-01,2024-01-24,2024-01-31,Wind,Open,336144.47,0.0,2024-01-31
CLM-000884,POL-003656,CYC-2023-01,2023-02-11,2023-02-20,Wind,Open,50913.1,0.0,2023-02-20
