claim_id,policy_id,event_id,date_of_loss,reported_date,peril_type,claim_status,incurred_amount,paid_to_date,snapshot_date
CLM-001271,POL-000022,CYC-2025-02,2025-11-29,2025-12-03,Riverine Flood,Open,11796.05,0.0,2025-12-03
CLM-001272,POL-003392,CYC-2023-02,2023-12-04,2023-12-12,Wind,Open,60514.39,0.0,2023-12-12
CLM-001272,POL-003392,CYC-2023-02,2023-12-04,2023-12-12,Wind,Closed,200637.26,171748.16,2024-01-02
CLM-001273,POL-000452,CYC-2024-01,2024-01-24,2024-01-31,Wind,Open,32591.2,0.0,2024-01-31
CLM-001273,POL-000452,CYC-2024-01,2024-01-24,2024-01-31,Wind,Closed,54704.64,50834.33,2024-07-15
CLM-001274,POL-002343,CYC-2024-02,2024-03-15,2024-03-27,Storm Surge,Open,22074.55,0.0,2024-03-27
CLM-001274,POL-002343,CYC-2024-02,2024-03-15,2024-03-27,Storm Surge,Closed,66915.52,58799.88,2024-08-18
CLM-001274,POL-002343,CYC-2024-02,2024-03-15,2024-03-27,Storm Surge,Reopened,71118.29,57463.25,2024-11-13
CLM-001275,POL-001498,CYC-2024-02,2024-03-15,2024-03-18,Storm Surge,Open,49578.86,0.0,2024-03-18
CLM-001275,POL-001498,CYC-2024-02,2024-03-15,2024-03-18,Storm Surge,Closed,94870.09,93919.13,2024-04-22
CLM-001276,POL-003502,CYC-2025-01,2025-02-10,2025-02-17,Riverine Flood,Open,116848.89,0.0,2025-02-17
CLM-001276,POL-003502,CYC-2025-01,2025-02-10,2025-02-17,Riverine Flood,Closed,265539.88,242108.71,2025-05-13
CLM-001277,POL-001359,CYC-2025-02,2025-11-27,2025-11-29,Wind,Open,2542.43,0.0,2025-11-29
CLM-001278,POL-004007,CYC-2025-02,2025-11-28,2025-12-04,Wind,Open,40747.7,0.0,2025-12-04
CLM-001279,POL-003940,CYC-2024-02,2024-03-15,2024-03-21,Riverine Flood,Open,96153.52,0.0,2024-03-21
CLM-001279,POL-003940,CYC-2024-02,2024-03-15,2024-03-21,Riverine Flood,Closed,251195.96,227423.2,2024-07-22
CLM-001280,POL-003454,CYC-2024-02,2024-03-17,2024-03-28,Wind,Open,334868.26,0.0,2024-03-28
CLM-001281,POL-000155,CYC-2025-01,2025-02-09,2025-02-11,Wind,Open,64496.13,0.0,2025-02-11
CLM-001281,POL-000155,CYC-2025-01,2025-02-09,2025-02-11,Wind,Closed,142473.08,124004.56,2025-07-22
CLM-001282,POL-002250,CYC-2024-01,2024-01-24,2024-01-28,Wind,Open,243597.6,0.0,2024-01-28
CLM-001282,POL-002250,CYC-2024-01,2024-01-24,2024-01-28,Wind,Closed,538973.25,527057.54,2024-05-03
CLM-001283,POL-002293,CYC-2024-01,2024-01-22,2024-02-02,Wind,Open,49413.95,0.0,2024-02-02
CLM-001283,POL-002293,CYC-2024-01,2024-01-22,2024-02-02,Wind,Closed,158680.95,139462.92,2024-05-24
CLM-001283,POL-002293,CYC-2024-01,2024-01-22,2024-02-02,Wind,Reopened,177483.15,154544.71,2024-09-07
CLM-001284,POL-001507,CYC-2024-02,2024-03-15,2024-03-22,Riverine Flood,Open,49171.03,0.0,2024-03-22
CLM-001285,POL-000181,CYC-2024-01,2024-01-23,2024-01-30,Wind,Open,129359.64,0.0,2024-01-30
CLM-001285,POL-000181,CYC-2024-01,2024-01-23,2024-01-30,Wind,Closed,231347.45,203130.15,2024-07-10
CLM-001286,POL-003529,CYC-2024-01,2024-01-24,2024-01-26,Wind,Open,80806.21,0.0,2024-01-26
CLM-001286,POL-003529,CYC-2024-01,2024-01-24,2024-01-26,Wind,Closed,137582.19,127296.46,2024-03-20
CLM-001287,POL-003891,CYC-2024-01,2024-01-24,2024-02-03,Riverine Flood,Open,77586.4,0.0,2024-02-03
CLM-001288,POL-000235,CYC-2024-02,2024-03-17,2024-03-18,Riverine Flood,Open,19140.58,0.0,2024-03-18
CLM-001289,POL-004521,CYC-2024-02,2024-03-17,2024-03-26,Wind,Open,58679.25,0.0,2024-03-26
CLM-001290,POL-004981,CYC-2023-02,2023-12-03,2023-12-11,Wind,Open,294610.23,0.0,2023-12-11
CLM-001290,POL-004981,CYC-2023-02,2023-12-03,2023-12-11,Wind,Closed,620383.98,540139.06,2024-02-17
CLM-001291,POL-000648,CYC-2025-01,2025-02-10,2025-02-12,Wind,Open,67279.53,0.0,2025-02-12
CLM-001291,POL-000648,CYC-2025-01,2025-02-10,2025-02-12,Wind,Closed,222757.75,191124.03,2025-04-17
CLM-001292,POL-001793,CYC-2024-02,2024-03-16,2024-03-26,Wind,Open,29726.42,0.0,2024-03-26
CLM-001292,POL-001793,CYC-2024-02,2024-03-16,2024-03-26,Wind,Closed,92922.43,79064.43,2024-08-28
CLM-001293,POL-000740,CYC-2023-02,2023-12-05,2023-12-06,Wind,Open,224259.28,0.0,2023-12-06
CLM-001293,POL-000740,CYC-2023-02,2023-12-05,2023-12-06,Wind,Closed,595516.18,571097.73,2024-01-18
CLM-001294,POL-004676,CYC-2023-02,2023-12-05,2023-12-13,Wind,Open,53835.68,0.0,2023-12-13
CLM-001295,POL-003673,CYC-2025-02,2025-11-28,2025-12-03,Wind,Open,40742.17,0.0,2025-12-03
CLM-001295,POL-003673,CYC-2025-02,2025-11-28,2025-12-03,Wind,Closed,95217.88,86266.98,2026-01-17
CLM-001296,POL-001607,CYC-2023-02,2023-12-04,2023-12-15,Storm Surge,Open,854354.44,0.0,2023-12-15
CLM-001296,POL-001607,CYC-2023-02,2023-12-04,2023-12-15,Storm Surge,Closed,1450986.82,1333758.52,2024-05-14
CLM-001297,POL-001517,CYC-2025-02,2025-11-27,2025-11-30,Riverine Flood,Open,183929.86,0.0,2025-11-30
CLM-001297,POL-001517,CYC-2025-02,2025-11-27,2025-11-30,Riverine Flood,Closed,332696.81,288845.15,2026-04-07
CLM-001298,POL-004703,CYC-2025-01,2025-02-10,2025-02-24,Storm Surge,Open,161933.59,0.0,2025-02-24
CLM-001298,POL-004703,CYC-2025-01,2025-02-10,2025-02-24,Storm Surge,Closed,359285.94,324529.74,2025-06-20
CLM-001299,POL-002429,CYC-2025-01,2025-02-09,2025-02-20,Riverine Flood,Open,45617.59,0.0,2025-02-20
CLM-001299,POL-002429,CYC-2025-01,2025-02-09,2025-02-20,Riverine Flood,Closed,84840.29,72613.58,2025-03-16
CLM-001300,POL-000279,CYC-2025-02,2025-11-29,2025-12-13,Riverine Flood,Open,33812.02,0.0,2025-12-13
CLM-001300,POL-000279,CYC-2025-02,2025-11-29,2025-12-13,Riverine Flood,Closed,59291.83,54557.02,2026-03-14
CLM-001301,POL-004086,CYC-2025-01,2025-02-09,2025-02-15,Wind,Open,89580.74,0.0,2025-02-15
CLM-001301,POL-004086,CYC-2025-01,2025-02-09,2025-02-15,Wind,Closed,236700.94,206713.66,2025-06-07
CLM-001302,POL-003595,CYC-2025-02,2025-11-27,2025-12-09,Riverine Flood,Open,39154.6,0.0,2025-12-09
CLM-001303,POL-004081,CYC-2025-02,2025-11-29,2025-12-12,Wind,Open,88477.37,0.0,2025-12-12
CLM-001303,POL-004081,CYC-2025-02,2025-11-29,2025-12-12,Wind,Closed,170839.48,162767.02,2026-02-18
CLM-001304,POL-002311,CYC-2023-02,2023-12-04,2023-12-12,Riverine Flood,Open,52838.37,0.0,2023-12-12
CLM-001304,POL-002311,CYC-2023-02,2023-12-04,2023-12-12,Riverine Flood,Closed,175591.91,163508.57,2024-03-14
CLM-001305,POL-002402,CYC-2025-01,2025-02-09,2025-02-23,Wind,Open,18174.62,0.0,2025-02-23
CLM-001305,POL-002402,CYC-2025-01,2025-02-09,2025-02-23,Wind,Closed,57861.7,52806.47,2025-04-10
CLM-001306,POL-003210,CYC-2024-02,2024-03-15,2024-03-17,Wind,Open,94068.24,0.0,2024-03-17
CLM-001306,POL-003210,CYC-2024-02,2024-03-15,2024-03-17,Wind,Closed,165869.38,150249.1,2024-05-01
CLM-001307,POL-002733,CYC-2025-02,2025-11-29,2025-12-08,Riverine Flood,Open,31094.13,0.0,2025-12-08
CLM-001307,POL-002733,CYC-2025-02,2025-11-29,2025-12-08,Riverine Flood,Closed,55532.85,48451.16,2026-01-02
CLM-001308,POL-000858,CYC-2025-01,2025-02-09,2025-02-17,Riverine Flood,Open,200364.47,0.0,2025-02-17
CLM-001308,POL-000858,CYC-2025-01,2025-02-09,2025-02-17,Riverine Flood,Closed,351678.07,313634.89,2025-03-31
CLM-001309,POL-000714,CYC-2024-01,2024-01-23,2024-01-30,Riverine Flood,Open,42695.95,0.0,2024-01-30
CLM-001309,POL-000714,CYC-2024-01,2024-01-23,2024-01-30,Riverine Flood,Closed,82986.12,70775.66,2024-05-14
CLM-001310,POL-002414,CYC-2024-01,2024-01-22,2024-01-26,Wind,Open,55418.77,0.0,2024-01-26
CLM-001310,POL-002414,CYC-2024-01,2024-01-22,2024-01-26,Wind,Closed,132174.33,125260.63,2024-05-25
CLM-001311,POL-003932,CYC-2024-02,2024-03-15,2024-03-20,Wind,Open,23227.75,0.0,2024-03-20
CLM-001311,POL-003932,CYC-2024-02,2024-03-15,2024-03-20,Wind,Closed,50031.0,43012.86,2024-09-05
CLM-001312,POL-000201,CYC-2025-01,2025-02-09,2025-02-14,Wind,Open,21497.23,0.0,2025-02-14
CLM-001313,POL-002110,CYC-2025-02,2025-11-28,2025-11-29,Riverine Flood,Open,13959.09,0.0,2025-11-29
CLM-001313,POL-002110,CYC-2025-02,2025-11-28,2025-11-29,Riverine Flood,Closed,44976.88,38930.02,2026-05-17
CLM-001314,POL-003868,CYC-2025-02,2025-11-29,2025-12-06,Wind,Open,114250.03,0.0,2025-12-06
CLM-001314,POL-003868,CYC-2025-02,2025-11-29,2025-12-06,Wind,Closed,204878.7,194393.48,2026-02-02
CLM-001315,POL-003204,CYC-2023-02,2023-12-03,2023-12-05,Wind,Open,22916.11,0.0,2023-12-05
CLM-001315,POL-003204,CYC-2023-02,2023-12-03,2023-12-05,Wind,Closed,68747.59,60176.47,2024-05-28
CLM-001316,POL-004702,CYC-2025-02,2025-11-29,2025-12-06,Wind,Open,69889.84,0.0,2025-12-06
CLM-001316,POL-004702,CYC-2025-02,2025-11-29,2025-12-06,Wind,Closed,198575.22,172145.1,2026-05-11
CLM-001317,POL-001393,CYC-2024-01,2024-01-23,2024-02-04,Wind,Open,83495.87,0.0,2024-02-04
CLM-001317,POL-001393,CYC-2024-01,2024-01-23,2024-02-04,Wind,Closed,176925.66,171876.29,2024-07-31
CLM-001318,POL-002673,CYC-2025-01,2025-02-10,2025-02-19,Wind,Open,176870.87,0.0,2025-02-19
CLM-001318,POL-002673,CYC-2025-01,2025-02-10,2025-02-19,Wind,Closed,317271.0,316395.83,2025-05-29
CLM-001319,POL-000181,CYC-2024-01,2024-01-24,2024-02-01,Riverine Flood,Open,13450.11,0.0,2024-02-01
CLM-001320,POL-004997,CYC-2025-01,2025-02-10,2025-02-12,Wind,Open,75238.74,0.0,2025-02-12
CLM-001320,POL-004997,CYC-2025-01,2025-02-10,2025-02-12,Wind,Closed,179117.19,165366.57,2025-08-04
CLM-001321,POL-003534,CYC-2025-02,2025-11-29,2025-12-02,Wind,Open,85020.75,0.0,2025-12-02
CLM-001321,POL-003534,CYC-2025-02,2025-11-29,2025-12-02,Wind,Closed,232735.37,206629.47,2026-01-26
CLM-001322,POL-000853,CYC-2024-01,2024-01-22,2024-02-03,Wind,Open,162658.76,0.0,2024-02-03
CLM-001322,POL-000853,CYC-2024-01,2024-01-22,2024-02-03,Wind,Closed,497300.41,443076.42,2024-04-17
CLM-001323,POL-004803,CYC-2024-01,2024-01-22,2024-02-01,Riverine Flood,Open,40066.47,0.0,2024-02-01
CLM-001323,POL-004803,CYC-2024-01,2024-01-22,2024-02-01,Riverine Flood,Closed,107124.76,104486.74,2024-05-07
CLM-001324,POL-004725,CYC-2025-01,2025-02-08,2025-02-21,Wind,Open,1308489.44,0.0,2025-02-21
CLM-001324,POL-004725,CYC-2025-01,2025-02-08,2025-02-21,Wind,Closed,3451102.61,3339381.64,2025-07-30
CLM-001325,POL-002337,CYC-2025-01,2025-02-08,2025-02-22,Storm Surge,Open,284928.41,0.0,2025-02-22
CLM-001326,POL-000421,CYC-2025-01,2025-02-10,2025-02-20,Storm Surge,Open,50837.79,0.0,2025-02-20
CLM-001327,POL-000295,CYC-2025-01,2025-02-09,2025-02-14,Riverine Flood,Open,36747.77,0.0,2025-02-14
CLM-001327,POL-000295,CYC-2025-01,2025-02-09,2025-02-14,Riverine Flood,Closed,69310.32,65970.28,2025-06-02
CLM-001328,POL-000407,CYC-2025-02,2025-11-29,2025-12-01,Wind,Open,8106.51,0.0,2025-12-01
CLM-001328,POL-000407,CYC-2025-02,2025-11-29,2025-12-01,Wind,Closed,26420.64,23128.79,2026-02-01
CLM-001329,POL-001116,CYC-2024-01,2024-01-24,2024-02-06,Riverine Flood,Open,1441881.54,0.0,2024-02-06
CLM-001329,POL-001116,CYC-2024-01,2024-01-24,2024-02-06,Riverine Flood,Closed,2763503.36,2418965.52,2024-04-20
CLM-001330,POL-001399,CYC-2024-01,2024-01-22,2024-01-23,Wind,Open,47704.52,0.0,2024-01-23
CLM-001330,POL-001399,CYC-2024-01,2024-01-22,2024-01-23,Wind,Closed,83858.4,74973.85,2024-03-20
CLM-001330,POL-001399,CYC-2024-01,2024-01-22,2024-01-23,Wind,Reopened,95063.53,78349.43,2024-09-25
CLM-001331,POL-004718,CYC-2023-02,2023-12-03,2023-12-06,Storm Surge,Open,101253.4,0.0,2023-12-06
CLM-001331,POL-004718,CYC-2023-02,2023-12-03,2023-12-06,Storm Surge,Closed,205034.9,203876.94,2024-04-02
CLM-001331,POL-004718,CYC-2023-02,2023-12-03,2023-12-06,Storm Surge,Reopened,234766.12,183191.13,2024-08-01
CLM-001332,POL-000843,CYC-2024-02,2024-03-17,2024-03-20,Wind,Open,46208.31,0.0,2024-03-20
CLM-001332,POL-000843,CYC-2024-02,2024-03-17,2024-03-20,Wind,Closed,90770.43,87432.43,2024-04-14
CLM-001333,POL-002288,CYC-2025-01,2025-02-09,2025-02-20,Riverine Flood,Open,73390.17,0.0,2025-02-20
CLM-001333,POL-002288,CYC-2025-01,2025-02-09,2025-02-20,Riverine Flood,Closed,171505.82,153812.61,2025-06-05
CLM-001334,POL-001509,CYC-2025-02,2025-11-29,2025-12-12,Riverine Flood,Open,374471.44,0.0,2025-12-12
CLM-001335,POL-000365,CYC-2024-02,2024-03-17,2024-03-21,Storm Surge,Open,1754092.19,0.0,2024-03-21
CLM-001335,POL-000365,CYC-2024-02,2024-03-17,2024-03-21,Storm Surge,Closed,4278782.78,4216356.97,2024-06-06
CLM-001336,POL-000938,CYC-2025-02,2025-11-27,2025-12-09,Storm Surge,Open,32500.52,0.0,2025-12-09
CLM-001336,POL-000938,CYC-2025-02,2025-11-27,2025-12-09,Storm Surge,Closed,56105.05,51227.82,2026-04-19
CLM-001337,POL-002229,CYC-2025-02,2025-11-28,2025-11-30,Wind,Open,10736.73,0.0,2025-11-30
CLM-001338,POL-002769,CYC-2025-01,2025-02-10,2025-02-18,Wind,Open,47101.55,0.0,2025-02-18
CLM-001338,POL-002769,CYC-2025-01,2025-02-10,2025-02-18,Wind,Closed,130263.51,118990.13,2025-06-17
CLM-001339,POL-002283,CYC-2023-02,2023-12-04,2023-12-05,Wind,Open,11819.45,0.0,2023-12-05
CLM-001339,POL-002283,CYC-2023-02,2023-12-04,2023-12-05,Wind,Closed,20767.58,18216.81,2024-02-05
CLM-001340,POL-001927,CYC-2023-02,2023-12-04,2023-12-12,Wind,Open,65630.3,0.0,2023-12-12
CLM-001340,POL-001927,CYC-2023-02,2023-12-04,2023-12-12,Wind,Closed,145788.22,125342.71,2024-03-24
CLM-001341,POL-000924,CYC-2024-01,2024-01-22,2024-01-26,Wind,Open,29055.31,0.0,2024-01-26
CLM-001341,POL-000924,CYC-2024-01,2024-01-22,2024-01-26,Wind,Closed,76277.56,70943.91,2024-04-20
CLM-001342,POL-000235,CYC-2024-01,2024-01-22,2024-01-29,Riverine Flood,Open,104164.39,0.0,2024-01-29
CLM-001342,POL-000235,CYC-2024-01,2024-01-22,2024-01-29,Riverine Flood,Closed,218847.8,189086.24,2024-07-05
CLM-001343,POL-001770,CYC-2023-02,2023-12-03,2023-12-16,Storm Surge,Open,19340.7,0.0,2023-12-16
CLM-001343,POL-001770,CYC-2023-02,2023-12-03,2023-12-16,Storm Surge,Closed,33656.39,30864.37,2024-01-17
CLM-001343,POL-001770,CYC-2023-02,2023-12-03,2023-12-16,Storm Surge,Reopened,36965.56,30781.98,2024-06-17
CLM-001344,POL-003077,CYC-2024-02,2024-03-17,2024-03-30,Wind,Open,61706.18,0.0,2024-03-30
CLM-001344,POL-003077,CYC-2024-02,2024-03-17,2024-03-30,Wind,Closed,103215.76,96098.64,2024-04-25
CLM-001345,POL-004087,CYC-2024-01,2024-01-23,2024-02-01,Riverine Flood,Open,46501.59,0.0,2024-02-01
CLM-001346,POL-002722,CYC-2024-01,2024-01-22,2024-02-04,Storm Surge,Open,52989.48,0.0,2024-02-04
CLM-001346,POL-002722,CYC-2024-01,2024-01-22,2024-02-04,Storm Surge,Closed,88734.27,85168.22,2024-07-04
CLM-001346,POL-002722,CYC-2024-01,2024-01-22,2024-02-04,Storm Surge,Reopened,101954.65,84808.31,2024-09-20
CLM-001347,POL-001953,CYC-2023-02,2023-12-05,2023-12-18,Wind,Open,169777.87,0.0,2023-12-18
CLM-001347,POL-001953,CYC-2023-02,2023-12-05,2023-12-18,Wind,Closed,371040.41,322540.58,2024-04-24
CLM-001348,POL-001039,CYC-2024-01,2024-01-23,2024-01-29,Wind,Open,2098672.5,0.0,2024-01-29
CLM-001349,POL-004875,CYC-2024-02,2024-03-17,2024-03-18,Wind,Open,441816.96,0.0,2024-03-18
CLM-001349,POL-004875,CYC-2024-02,2024-03-17,2024-03-18,Wind,Closed,870037.42,783215.89,2024-04-12
CLM-001350,POL-003065,CYC-2023-02,2023-12-04,2023-12-17,Riverine Flood,Open,25824.26,0.0,2023-12-17
CLM-001350,POL-003065,CYC-2023-02,2023-12-04,2023-12-17,Riverine Flood,Closed,44124.24,43966.43,2024-06-03
CLM-001351,POL-002922,CYC-2025-02,2025-11-28,2025-12-06,Wind,Open,34269.95,0.0,2025-12-06
CLM-001351,POL-002922,CYC-2025-02,2025-11-28,2025-12-06,Wind,Closed,71879.84,71028.79,2026-04-08
CLM-001352,POL-000479,CYC-2024-02,2024-03-15,2024-03-27,Wind,Open,38621.62,0.0,2024-03-27
CLM-001353,POL-001199,CYC-2024-02,2024-03-16,2024-03-22,Wind,Open,10875.48,0.0,2024-03-22
CLM-001353,POL-001199,CYC-2024-02,2024-03-16,2024-03-22,Wind,Closed,30716.22,28233.33,2024-05-02
CLM-001354,POL-003666,CYC-2023-02,2023-12-04,2023-12-07,Storm Surge,Open,55559.09,0.0,2023-12-07
CLM-001355,POL-000674,CYC-2025-02,2025-11-29,2025-12-10,Storm Surge,Open,8733.24,0.0,2025-12-10
CLM-001355,POL-000674,CYC-2025-02,2025-11-29,2025-12-10,Storm Surge,Closed,15264.41,14948.99,2026-03-23
CLM-001356,POL-004155,CYC-2023-02,2023-12-04,2023-12-10,Wind,Open,21951.24,0.0,2023-12-10
CLM-001356,POL-004155,CYC-2023-02,2023-12-04,2023-12-10,Wind,Closed,61316.66,54498.0,2024-05-08
CLM-001357,POL-004610,CYC-2023-02,2023-12-03,2023-12-12,Wind,Open,40973.6,0.0,2023-12-12
CLM-001357,POL-004610,CYC-2023-02,2023-12-03,2023-12-12,Wind,Closed,93112.34,81856.54,2024-04-08
CLM-001358,POL-000387,CYC-2023-02,2023-12-03,2023-12-04,Storm Surge,Open,17904.63,0.0,2023-12-04
CLM-001358,POL-000387,CYC-2023-02,2023-12-03,2023-12-04,Storm Surge,Closed,40701.09,39903.4,2024-02-01
CLM-001359,POL-004463,CYC-2025-01,2025-02-10,2025-02-15,Wind,Open,68857.97,0.0,2025-02-15
CLM-001359,POL-004463,CYC-2025-01,2025-02-10,2025-02-15,Wind,Closed,181278.7,171204.13,2025-06-02
CLM-001360,POL-003181,CYC-2025-01,2025-02-09,2025-02-17,Riverine Flood,Open,78147.37,0.0,2025-02-17
CLM-001360,POL-003181,CYC-2025-01,2025-02-09,2025-02-17,Riverine Flood,Closed,231992.99,207810.16,2025-05-06
CLM-001361,POL-003641,CYC-2024-01,2024-01-24,2024-01-27,Wind,Open,61850.65,0.0,2024-01-27
CLM-001362,POL-003297,CYC-2024-02,2024-03-15,2024-03-21,Wind,Open,80969.98,0.0,2024-03-21
CLM-001363,POL-001310,CYC-2023-01,2023-02-12,2023-02-13,Wind,Open,49484.91,0.0,2023-02-13
CLM-001364,POL-004739,CYC-2023-02,2023-12-04,2023-12-16,Riverine Flood,Open,127166.65,0.0,2023-12-16
CLM-001364,POL-004739,CYC-2023-02,2023-12-04,2023-12-16,Riverine Flood,Closed,249581.07,230812.45,2024-01-28
CLM-001365,POL-002150,CYC-2024-02,2024-03-16,2024-03-23,Wind,Open,45804.93,0.0,2024-03-23
CLM-001365,POL-002150,CYC-2024-02,2024-03-16,2024-03-23,Wind,Closed,80423.78,76926.15,2024-07-23
CLM-001366,POL-001725,CYC-2024-02,2024-03-15,2024-03-25,Riverine Flood,Open,448640.43,0.0,2024-03-25
CLM-001366,POL-001725,CYC-2024-02,2024-03-15,2024-03-25,Riverine Flood,Closed,784676.57,686575.28,2024-04-16
CLM-001367,POL-002195,CYC-2025-01,2025-02-08,2025-02-15,Wind,Open,26766.14,0.0,2025-02-15
CLM-001367,POL-002195,CYC-2025-01,2025-02-08,2025-02-15,Wind,Closed,65753.28,58991.77,2025-06-17
CLM-001368,POL-002888,CYC-2025-01,2025-02-10,2025-02-24,Storm Surge,Open,39839.42,0.0,2025-02-24
CLM-001368,POL-002888,CYC-2025-01,2025-02-10,2025-02-24,Storm Surge,Closed,80183.24,71272.91,2025-05-15
CLM-001369,POL-002221,CYC-2025-02,2025-11-28,2025-12-03,Riverine Flood,Open,22144.87,0.0,2025-12-03
CLM-001369,POL-002221,CYC-2025-02,2025-11-28,2025-12-03,Riverine Flood,Closed,48395.92,46786.53,2026-04-03
CLM-001370,POL-002151,CYC-2023-02,2023-12-04,2023-12-11,Wind,Open,219106.67,0.0,2023-12-11
CLM-001370,POL-002151,CYC-2023-02,2023-12-04,2023-12-11,Wind,Closed,425144.27,374317.07,2024-02-25
CLM-001371,POL-002211,CYC-2023-02,2023-12-03,2023-12-16,Storm Surge,Open,46595.02,0.0,2023-12-16
CLM-001371,POL-002211,CYC-2023-02,2023-12-03,2023-12-16,Storm Surge,Closed,137168.54,123230.24,2024-04-04
CLM-001372,POL-000217,CYC-2023-02,2023-12-05,2023-12-17,Storm Surge,Open,1659968.35,0.0,2023-12-17
CLM-001373,POL-004614,CYC-2023-01,2023-02-11,2023-02-14,Riverine Flood,Open,97599.63,0.0,2023-02-14
CLM-001373,POL-004614,CYC-2023-01,2023-02-11,2023-02-14,Riverine Flood,Closed,214457.92,198697.99,2023-03-27
CLM-001374,POL-002637,CYC-2024-01,2024-01-22,2024-01-29,Wind,Open,60552.72,0.0,2024-01-29
CLM-001375,POL-000585,CYC-2024-02,2024-03-17,2024-03-20,Storm Surge,Open,81029.44,0.0,2024-03-20
CLM-001376,POL-002200,CYC-2025-01,2025-02-09,2025-02-15,Riverine Flood,Open,27640.05,0.0,2025-02-15
CLM-001376,POL-002200,CYC-2025-01,2025-02-09,2025-02-15,Riverine Flood,Closed,69570.01,60065.97,2025-03-07
CLM-001377,POL-004536,CYC-2025-01,2025-02-10,2025-02-13,Wind,Open,22268.28,0.0,2025-02-13
CLM-001377,POL-004536,CYC-2025-01,2025-02-10,2025-02-13,Wind,Closed,64459.53,63269.98,2025-05-23
CLM-001378,POL-004851,CYC-2024-02,2024-03-17,2024-03-20,Wind,Open,16537.24,0.0,2024-03-20
CLM-001378,POL-004851,CYC-2024-02,2024-03-17,2024-03-20,Wind,Closed,39998.67,34361.05,2024-06-22
CLM-001379,POL-000059,CYC-2025-01,2025-02-10,2025-02-21,Storm Surge,Open,37341.37,0.0,2025-02-21
CLM-001379,POL-000059,CYC-2025-01,2025-02-10,2025-02-21,Storm Surge,Closed,88308.33,79698.77,2025-08-13
CLM-001379,POL-000059,CYC-2025-01,2025-02-10,2025-02-21,Storm Surge,Reopened,90177.65,77941.64,2025-09-04
CLM-001380,POL-001817,CYC-2024-01,2024-01-22,2024-01-23,Riverine Flood,Open,36678.25,0.0,2024-01-23
CLM-001380,POL-001817,CYC-2024-01,2024-01-22,2024-01-23,Riverine Flood,Closed,85725.46,76704.26,2024-06-02
CLM-001380,POL-001817,CYC-2024-01,2024-01-22,2024-01-23,Riverine Flood,Reopened,89170.01,75123.18,2024-08-02
CLM-001381,POL-002133,CYC-2024-01,2024-01-24,2024-01-28,Storm Surge,Open,88210.66,0.0,2024-01-28
CLM-001381,POL-002133,CYC-2024-01,2024-01-24,2024-01-28,Storm Surge,Closed,252884.81,246808.79,2024-07-07
CLM-001382,POL-002882,CYC-2024-01,2024-01-23,2024-01-26,Wind,Open,48899.06,0.0,2024-01-26
CLM-001382,POL-002882,CYC-2024-01,2024-01-23,2024-01-26,Wind,Closed,141884.94,137239.15,2024-04-27
CLM-001383,POL-004752,CYC-2023-02,2023-12-05,2023-12-12,Riverine Flood,Open,113146.47,0.0,2023-12-12
CLM-001383,POL-004752,CYC-2023-02,2023-12-05,2023-12-12,Riverine Flood,Closed,250528.16,214119.23,2024-01-26
CLM-001384,POL-002790,CYC-2025-02,2025-11-28,2025-12-09,Wind,Open,31118.03,0.0,2025-12-09
CLM-001385,POL-000370,CYC-2025-02,2025-11-29,2025-12-07,Storm Surge,Open,524287.79,0.0,2025-12-07
CLM-001386,POL-003628,CYC-2024-02,2024-03-17,2024-03-27,Riverine Flood,Open,141745.51,0.0,2024-03-27
CLM-001386,POL-003628,CYC-2024-02,2024-03-17,2024-03-27,Riverine Flood,Closed,461083.21,403723.88,2024-06-22
CLM-001387,POL-004092,CYC-2023-01,2023-02-13,2023-02-27,Wind,Open,201186.07,0.0,2023-02-27
CLM-001387,POL-004092,CYC-2023-01,2023-02-13,2023-02-27,Wind,Closed,425416.78,382232.86,2023-04-07
CLM-001388,POL-004997,CYC-2025-01,2025-02-08,2025-02-18,Riverine Flood,Open,59353.32,0.0,2025-02-18
CLM-001388,POL-004997,CYC-2025-01,2025-02-08,2025-02-18,Riverine Flood,Closed,191362.8,177685.1,2025-07-29
CLM-001389,POL-002525,CYC-2025-02,2025-11-28,2025-12-08,Wind,Open,61061.73,0.0,2025-12-08
CLM-001389,POL-002525,CYC-2025-02,2025-11-28,2025-12-08,Wind,Closed,155389.23,134413.07,2026-05-29
CLM-001390,POL-004723,CYC-2023-02,2023-12-05,2023-12-07,Riverine Flood,Open,34723.69,0.0,2023-12-07
CLM-001390,POL-004723,CYC-2023-02,2023-12-05,2023-12-07,Riverine Flood,Closed,80747.61,72025.96,2024-04-18
CLM-001391,POL-004554,CYC-2024-01,2024-01-22,2024-02-02,Riverine Flood,Open,106879.47,0.0,2024-02-02
CLM-001391,POL-004554,CYC-2024-01,2024-01-22,2024-02-02,Riverine Flood,Closed,179632.44,174381.39,2024-06-04
CLM-001392,POL-003525,CYC-2025-01,2025-02-09,2025-02-21,Wind,Open,37826.13,0.0,2025-02-21
CLM-001392,POL-003525,CYC-2025-01,2025-02-09,2025-02-21,Wind,Closed,104721.78,90938.7,2025-03-15
CLM-001393,POL-001357,CYC-2025-02,2025-11-29,2025-12-12,Storm Surge,Open,109337.98,0.0,2025-12-12
