policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-003032,Southern Cross Insurance,6000,Perth WA,B-F,Home,838625,,1410.3,2023-08-18,2024-08-17
POL-003033,Northbeam General,4802,Townsville QLD,T-W,Home,884848,Elevated Slab,7463.75,2025-01-10,2026-01-10
POL-003034,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,2591041,,25021.71,2025-08-14,2026-08-14
POL-003035,Pacific Rim Insurance,800,Darwin NT,T-W,Home,258363,Roof Tie-Down,2293.95,2025-02-17,2026-02-17
POL-003036,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,370736,,2583.49,2025-02-18,2026-02-18
POL-003037,Outback Assurance Group,850,Alice Springs NT,B-F,Home,793762,,1385.26,2023-10-21,2024-10-20
POL-003038,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,388319,,1748.09,2023-05-09,2024-05-08
POL-003039,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,844212,Shutters Installed,1274.29,2023-11-08,2024-11-07
POL-003040,Northbeam General,4825,Mount Isa QLD,B-F,Home,844095,,1384.03,2023-01-29,2024-01-29
POL-003041,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,463951,,2039.73,2024-04-17,2025-04-17
POL-003042,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,SME,2895214,,11896.29,2023-12-05,2024-12-04
POL-003043,Southern Cross Insurance,6714,Karratha WA,T-W,Home,252429,,2424.64,2024-03-16,2025-03-16
POL-003044,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,523774,,5180.68,2024-07-19,2025-07-19
POL-003045,Northbeam General,4703,Rockhampton QLD,Q-S,Home,656728,Shutters Installed,3426.16,2023-03-16,2024-03-15
POL-003046,Northbeam General,4825,Cloncurry QLD,B-F,Home,464647,Roof Tie-Down,681.99,2023-07-07,2024-07-06
POL-003047,Northbeam General,4879,Innisfail QLD,T-W,Home,392325,,3379.34,2023-09-12,2024-09-11
POL-003048,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,676327,Roof Tie-Down,5142.3,2023-04-21,2024-04-20
POL-003049,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,857592,,8009.74,2025-01-29,2026-01-29
POL-003050,Northbeam General,4825,Cloncurry QLD,B-F,SME,1716141,Roof Tie-Down,2736.37,2025-07-07,2026-07-07
POL-003051,Southern Cross Insurance,4802,Townsville QLD,T-W,SME,2843461,Elevated Slab,25069.97,2023-06-06,2024-06-05
POL-003052,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,738443,Shutters Installed,1076.38,2023-02-08,2024-02-08
POL-003053,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,SME,1357898,Roof Tie-Down,7557.25,2025-03-21,2026-03-21
POL-003054,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,889109,,6292.77,2024-03-08,2025-03-08
POL-003055,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,417230,,3725.05,2023-05-17,2024-05-16
POL-003056,Outback Assurance Group,810,Darwin NT,T-W,Home,392912,Shutters Installed,2865.79,2023-12-05,2024-12-04
POL-003057,Northbeam General,4802,Townsville QLD,T-W,Strata,2167114,Shutters Installed,16553.5,2023-08-13,2024-08-12
POL-003058,Outback Assurance Group,6000,Perth WA,B-F,Home,378823,Elevated Slab,599.34,2024-03-14,2025-03-14
POL-003059,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Strata,9161659,Roof Tie-Down,30365.26,2024-05-04,2025-05-04
POL-003060,Northbeam General,4810,Townsville QLD,T-W,Home,511224,,5243.84,2023-02-28,2024-02-28
POL-003061,Northbeam General,6000,Perth WA,B-F,Home,332042,Shutters Installed,552.89,2023-06-27,2024-06-26
POL-003062,Northbeam General,4802,Townsville QLD,T-W,Home,761323,Shutters Installed,5742.71,2023-01-30,2024-01-30
POL-003063,Coral Coast Mutual,6000,Perth WA,B-F,SME,952851,,1559.63,2024-07-07,2025-07-07
POL-003064,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,859775,,5934.47,2025-03-27,2026-03-27
POL-003065,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,421344,Roof Tie-Down,665.53,2023-05-16,2024-05-15
POL-003066,Pacific Rim Insurance,4740,Mackay QLD,Q-S,SME,2134710,Roof Tie-Down,12776.24,2023-09-23,2024-09-22
POL-003067,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,2397692,,16028.21,2024-12-08,2025-12-08
POL-003068,Coral Coast Mutual,6714,Karratha WA,T-W,SME,2919603,Elevated Slab,25630.26,2023-07-07,2024-07-06
POL-003069,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,488435,,3198.21,2025-07-31,2026-07-31
POL-003070,Southern Cross Insurance,810,Darwin NT,T-W,SME,1022174,,9398.9,2025-06-12,2026-06-12
POL-003071,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,863346,,5928.19,2023-12-18,2024-12-17
POL-003072,Northbeam General,4655,Hervey Bay QLD,L-P,SME,1468383,Shutters Installed,5677.08,2025-01-12,2026-01-12
POL-003073,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,723295,,1321.04,2025-08-21,2026-08-21
POL-003074,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,299436,Roof Tie-Down,1528.39,2024-04-13,2025-04-13
POL-003075,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,829651,Shutters Installed,4506.75,2025-07-29,2026-07-29
POL-003076,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,710101,,4573.58,2023-02-20,2024-02-20
POL-003077,Southern Cross Insurance,6721,Port Hedland WA,T-W,SME,1345963,,13037.94,2023-12-27,2024-12-26
POL-003078,Coral Coast Mutual,4802,Townsville QLD,T-W,Strata,13650852,,125921.24,2024-09-04,2025-09-04
POL-003079,Outback Assurance Group,800,Darwin NT,T-W,Home,399007,Roof Tie-Down,3483.17,2025-08-26,2026-08-26
POL-003080,Coral Coast Mutual,6000,Perth WA,B-F,Home,440618,,739.74,2024-01-05,2025-01-04
POL-003081,Coral Coast Mutual,810,Darwin NT,T-W,Home,645191,Elevated Slab,5396.56,2024-12-02,2025-12-02
POL-003082,Southern Cross Insurance,4802,Townsville QLD,T-W,SME,1206806,Elevated Slab,10541.65,2025-01-27,2026-01-27
POL-003083,Southern Cross Insurance,4825,Cloncurry QLD,B-F,SME,1615915,Shutters Installed,2370.7,2024-03-29,2025-03-29
POL-003084,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,783279,,7588.81,2025-08-02,2026-08-02
POL-003085,Pacific Rim Insurance,4870,Cairns QLD,T-W,Home,424283,Roof Tie-Down,3090.55,2024-01-19,2025-01-18
POL-003086,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,SME,699353,,3003.12,2025-06-14,2026-06-14
POL-003087,Northbeam General,4703,Rockhampton QLD,Q-S,SME,1479524,Elevated Slab,8376.95,2025-07-14,2026-07-14
POL-003088,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,Home,417728,,1911.53,2024-09-04,2025-09-04
POL-003089,Northbeam General,4879,Innisfail QLD,T-W,Home,772199,Roof Tie-Down,6203.29,2025-03-24,2026-03-24
POL-003090,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Strata,2294219,,14668.94,2025-06-26,2026-06-26
POL-003091,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,883954,Roof Tie-Down,2924.6,2024-10-31,2025-10-31
POL-003092,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,2885247,Roof Tie-Down,22300.44,2023-03-15,2024-03-14
POL-003093,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,583180,Roof Tie-Down,4535.7,2024-11-11,2025-11-11
POL-003094,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,411658,Shutters Installed,1512.46,2023-06-26,2024-06-25
POL-003095,Coral Coast Mutual,6721,Port Hedland WA,T-W,SME,579287,,5427.79,2023-03-19,2024-03-18
POL-003096,Northbeam General,6000,Perth WA,B-F,Home,828001,Roof Tie-Down,1226.21,2023-07-19,2024-07-18
POL-003097,Pacific Rim Insurance,800,Darwin NT,T-W,Home,292412,,2524.35,2024-08-10,2025-08-10
POL-003098,Southern Cross Insurance,4350,Toowoomba QLD,B-F,SME,751096,Roof Tie-Down,1074.89,2023-06-05,2024-06-04
POL-003099,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,SME,1641818,Elevated Slab,9091.66,2025-07-22,2026-07-22
POL-003100,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,819838,,3386.27,2024-05-26,2025-05-26
POL-003101,Coral Coast Mutual,6721,Port Hedland WA,T-W,SME,2844646,Roof Tie-Down,21177.6,2023-12-01,2024-11-30
POL-003102,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,570439,Elevated Slab,916.42,2025-05-07,2026-05-07
POL-003103,Outback Assurance Group,4740,Mackay QLD,Q-S,SME,2507537,Roof Tie-Down,15005.6,2024-05-24,2025-05-24
POL-003104,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,796078,,3228.04,2025-01-24,2026-01-24
POL-003105,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,575889,,2551.8,2023-05-02,2024-05-01
POL-003106,Outback Assurance Group,4879,Innisfail QLD,T-W,SME,1156201,Shutters Installed,8611.44,2023-05-25,2024-05-24
POL-003107,Southern Cross Insurance,810,Darwin NT,T-W,Home,267938,Roof Tie-Down,2079.5,2023-03-07,2024-03-06
POL-003108,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,477497,Shutters Installed,4083.93,2023-04-26,2024-04-25
POL-003109,Southern Cross Insurance,850,Alice Springs NT,B-F,Strata,11535363,,21895.21,2024-12-17,2025-12-17
POL-003110,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,Home,410876,,787.71,2024-02-21,2025-02-20
POL-003111,Northbeam General,4810,Townsville QLD,T-W,Home,853316,,8415.61,2023-04-09,2024-04-08
POL-003112,Outback Assurance Group,4720,Charters Towers QLD,L-P,SME,2704991,Roof Tie-Down,8729.57,2023-08-13,2024-08-12
POL-003113,Southern Cross Insurance,4879,Innisfail QLD,T-W,Home,426256,,4216.46,2023-03-05,2024-03-04
POL-003114,Outback Assurance Group,4680,Gladstone QLD,L-P,Strata,11046968,,44881.56,2024-07-11,2025-07-11
POL-003115,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,SME,594671,Roof Tie-Down,3171.64,2023-07-03,2024-07-02
POL-003116,Coral Coast Mutual,4350,Toowoomba QLD,B-F,SME,2706168,,5075.48,2025-08-15,2026-08-15
POL-003117,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,SME,2983458,,5016.77,2025-03-08,2026-03-08
POL-003118,Outback Assurance Group,4810,Townsville QLD,T-W,Home,809920,,7998.17,2023-06-17,2024-06-16
POL-003119,Northbeam General,4879,Innisfail QLD,T-W,Strata,4974774,,50510.32,2025-06-29,2026-06-29
POL-003120,Outback Assurance Group,4720,Charters Towers QLD,L-P,Home,463748,Elevated Slab,1561.04,2024-05-10,2025-05-10
POL-003121,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,818675,,1595.35,2025-02-07,2026-02-07
POL-003122,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,705138,Roof Tie-Down,3936.52,2025-09-15,2026-09-15
POL-003123,Northbeam General,4870,Cairns QLD,T-W,Strata,13137118,Roof Tie-Down,106206.16,2023-06-10,2024-06-09
POL-003124,Northbeam General,4350,Toowoomba QLD,B-F,SME,2667290,Roof Tie-Down,4365.93,2025-01-18,2026-01-18
POL-003125,Pacific Rim Insurance,4680,Gladstone QLD,L-P,SME,2916945,,12810.61,2023-03-06,2024-03-05
POL-003126,Outback Assurance Group,850,Alice Springs NT,B-F,Home,270745,,478.18,2025-07-06,2026-07-06
POL-003127,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,693014,,1311.17,2025-01-10,2026-01-10
POL-003128,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,814371,,7771.57,2025-05-26,2026-05-26
POL-003129,Outback Assurance Group,4350,Toowoomba QLD,B-F,SME,2359112,,4337.02,2025-09-06,2026-09-06
POL-003130,Outback Assurance Group,800,Darwin NT,T-W,Home,366044,,3374.73,2024-08-30,2025-08-30
POL-003131,Outback Assurance Group,4802,Townsville QLD,T-W,SME,2669193,,26335.01,2023-12-25,2024-12-24
POL-003132,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,SME,1031977,Roof Tie-Down,5931.44,2024-01-21,2025-01-20
POL-003133,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,891346,,4020.59,2024-08-11,2025-08-11
POL-003134,Northbeam General,810,Darwin NT,T-W,Home,896701,Shutters Installed,7251.33,2024-08-02,2025-08-02
POL-003135,Outback Assurance Group,6714,Karratha WA,T-W,Home,706293,,6881.92,2023-01-10,2024-01-10
POL-003136,Outback Assurance Group,6721,Port Hedland WA,T-W,SME,2949422,,25343.5,2023-10-02,2024-10-01
POL-003137,Southern Cross Insurance,810,Darwin NT,T-W,SME,2875753,Elevated Slab,25490.29,2023-11-08,2024-11-07
POL-003138,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,272642,Elevated Slab,1525.16,2024-07-20,2025-07-20
POL-003139,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,517292,,3402.18,2024-12-03,2025-12-03
POL-003140,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,783786,Shutters Installed,5941.15,2024-09-14,2025-09-14
POL-003141,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,553012,,5609.7,2024-06-15,2025-06-15
POL-003142,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,809119,,4845.7,2024-01-25,2025-01-24
POL-003143,Northbeam General,4802,Townsville QLD,T-W,Home,581388,Shutters Installed,4234.51,2024-09-11,2025-09-11
POL-003144,Southern Cross Insurance,4720,Charters Towers QLD,L-P,SME,1770140,,8125.79,2023-05-02,2024-05-01
POL-003145,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,290983,,1852.32,2023-10-24,2024-10-23
POL-003146,Coral Coast Mutual,4810,Townsville QLD,T-W,Strata,11132915,Roof Tie-Down,84129.36,2024-07-01,2025-07-01
POL-003147,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,250571,,1064.24,2024-07-06,2025-07-06
POL-003148,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,293147,,509.71,2023-11-09,2024-11-08
POL-003149,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,746738,,1280.12,2025-05-25,2026-05-25
POL-003150,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,498053,,809.46,2025-08-05,2026-08-05
POL-003151,Outback Assurance Group,4680,Gladstone QLD,L-P,Strata,5571098,Roof Tie-Down,18082.61,2023-12-20,2024-12-19
POL-003152,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,875412,,3570.76,2023-07-28,2024-07-27
POL-003153,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,523740,Roof Tie-Down,1969.69,2023-07-16,2024-07-15
POL-003154,Southern Cross Insurance,4825,Cloncurry QLD,B-F,SME,1633921,,2901.06,2024-08-06,2025-08-06
POL-003155,Outback Assurance Group,4720,Charters Towers QLD,L-P,SME,481812,,2085.79,2024-06-27,2025-06-27
POL-003156,Northbeam General,4700,Rockhampton QLD,Q-S,Home,286615,,1688.33,2024-10-08,2025-10-08
POL-003157,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,299917,,2695.88,2025-07-29,2026-07-29
POL-003158,Outback Assurance Group,6721,Port Hedland WA,T-W,Strata,12090706,Shutters Installed,99493.44,2023-02-14,2024-02-14
POL-003159,Outback Assurance Group,850,Alice Springs NT,B-F,Home,692435,Shutters Installed,1071.85,2025-08-09,2026-08-09
POL-003160,Northbeam General,4680,Gladstone QLD,L-P,Home,646183,,2519.52,2025-03-07,2026-03-07
POL-003161,Northbeam General,800,Darwin NT,T-W,Home,876373,Shutters Installed,6986.4,2024-05-04,2025-05-04
POL-003162,Southern Cross Insurance,6714,Karratha WA,T-W,Strata,5090980,,52610.12,2023-07-05,2024-07-04
POL-003163,Coral Coast Mutual,4810,Townsville QLD,T-W,Home,559220,Shutters Installed,4461.13,2023-01-31,2024-01-31
POL-003164,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,568320,,1031.4,2024-12-02,2025-12-02
POL-003165,Northbeam General,4680,Gladstone QLD,L-P,Home,592105,,2323.07,2025-05-18,2026-05-18
POL-003166,Coral Coast Mutual,4825,Cloncurry QLD,B-F,Home,335810,Roof Tie-Down,562.03,2023-10-22,2024-10-21
POL-003167,Northbeam General,4680,Gladstone QLD,L-P,Home,874880,Roof Tie-Down,2846.19,2025-01-28,2026-01-28
POL-003168,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,345844,Roof Tie-Down,1340.97,2023-03-11,2024-03-10
POL-003169,Northbeam General,4350,Toowoomba QLD,B-F,Strata,12625133,,24861.01,2024-05-21,2025-05-21
POL-003170,Coral Coast Mutual,4879,Innisfail QLD,T-W,SME,2688319,,26721.52,2024-09-24,2025-09-24
POL-003171,Pacific Rim Insurance,4825,Cloncurry QLD,B-F,Home,831061,,1443.47,2023-07-05,2024-07-04
POL-003172,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,396740,,3929.44,2023-11-17,2024-11-16
POL-003173,Outback Assurance Group,4655,Hervey Bay QLD,L-P,Home,763019,,3120.23,2023-03-28,2024-03-27
POL-003174,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,804794,,1550.52,2023-02-18,2024-02-18
POL-003175,Northbeam General,6721,Port Hedland WA,T-W,Home,726166,Shutters Installed,5637.75,2024-04-27,2025-04-27
POL-003176,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,398002,Elevated Slab,1363.34,2025-06-13,2026-06-13
POL-003177,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,733649,,6438.69,2024-08-17,2025-08-17
POL-003178,Northbeam General,4802,Townsville QLD,T-W,Home,882327,Shutters Installed,6701.83,2023-12-08,2024-12-07
POL-003179,Outback Assurance Group,850,Alice Springs NT,B-F,Home,454719,Roof Tie-Down,643.51,2023-08-11,2024-08-10
POL-003180,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,SME,1243219,Roof Tie-Down,1803.08,2024-10-21,2025-10-21
POL-003181,Pacific Rim Insurance,4810,Townsville QLD,T-W,Strata,2628047,Elevated Slab,21276.57,2024-06-02,2025-06-02
POL-003182,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,SME,1879022,,12932.79,2024-05-06,2025-05-06
POL-003183,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,831804,Shutters Installed,1256.06,2023-11-20,2024-11-19
POL-003184,Northbeam General,6714,Karratha WA,T-W,Home,570580,Elevated Slab,4523.2,2025-05-01,2026-05-01
POL-003185,Pacific Rim Insurance,6714,Karratha WA,T-W,SME,2546887,,22017.85,2024-06-08,2025-06-08
POL-003186,Outback Assurance Group,800,Darwin NT,T-W,Home,447123,,4071.42,2025-06-09,2026-06-09
POL-003187,Outback Assurance Group,850,Alice Springs NT,B-F,Home,647305,,1266.17,2024-08-29,2025-08-29
POL-003188,Northbeam General,4802,Townsville QLD,T-W,Strata,5766214,,51600.76,2024-02-10,2025-02-09
POL-003189,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,644338,Shutters Installed,5337.38,2024-03-16,2025-03-16
POL-003190,Southern Cross Insurance,6714,Karratha WA,T-W,Home,864294,,8687.51,2024-12-07,2025-12-07
POL-003191,Southern Cross Insurance,800,Darwin NT,T-W,Home,606813,,5741.31,2024-08-14,2025-08-14
POL-003192,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Strata,13471557,,25261.77,2023-06-17,2024-06-16
POL-003193,Northbeam General,4825,Mount Isa QLD,B-F,Home,797427,Elevated Slab,1168.94,2023-10-22,2024-10-21
POL-003194,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,789596,,7915.94,2023-11-01,2024-10-31
POL-003195,Coral Coast Mutual,4810,Townsville QLD,T-W,SME,2237274,,19854.29,2025-07-21,2026-07-21
POL-003196,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,615459,,1164.16,2023-05-10,2024-05-09
POL-003197,Pacific Rim Insurance,800,Darwin NT,T-W,SME,1001711,Roof Tie-Down,7395.54,2025-02-02,2026-02-02
POL-003198,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,710289,,4912.36,2023-11-03,2024-11-02
POL-003199,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,723802,,1406.74,2024-04-18,2025-04-18
POL-003200,Southern Cross Insurance,6714,Karratha WA,T-W,SME,1501810,,15481.16,2025-04-10,2026-04-10
POL-003201,Pacific Rim Insurance,6000,Perth WA,B-F,SME,2481799,Shutters Installed,3995.02,2023-06-13,2024-06-12
POL-003202,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Strata,5057231,Roof Tie-Down,18870.8,2024-10-15,2025-10-15
POL-003203,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,705519,Shutters Installed,4170.01,2023-04-27,2024-04-26
POL-003204,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,765568,,7759.15,2023-03-23,2024-03-22
POL-003205,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,273764,,2724.5,2024-09-24,2025-09-24
POL-003206,Northbeam General,4700,Rockhampton QLD,Q-S,SME,2820500,Elevated Slab,14171.4,2023-11-20,2024-11-19
POL-003207,Coral Coast Mutual,4825,Cloncurry QLD,B-F,SME,2854511,,4837.77,2025-04-22,2026-04-22
POL-003208,Outback Assurance Group,4825,Mount Isa QLD,B-F,Home,779103,,1413.17,2023-01-22,2024-01-22
POL-003209,Southern Cross Insurance,4870,Cairns QLD,T-W,SME,1218555,,10711.61,2024-02-09,2025-02-08
POL-003210,Pacific Rim Insurance,800,Darwin NT,T-W,Home,862885,Shutters Installed,6382.25,2023-09-12,2024-09-11
POL-003211,Coral Coast Mutual,810,Darwin NT,T-W,SME,1689219,,14874.18,2025-06-05,2026-06-05
POL-003212,Pacific Rim Insurance,4680,Gladstone QLD,L-P,Home,294315,,1254.41,2024-12-07,2025-12-07
POL-003213,Coral Coast Mutual,6714,Karratha WA,T-W,SME,2506750,,24848.51,2023-02-13,2024-02-13
POL-003214,Outback Assurance Group,6714,Karratha WA,T-W,Home,472484,Roof Tie-Down,3979.09,2023-07-31,2024-07-30
POL-003215,Outback Assurance Group,4825,Mount Isa QLD,B-F,Strata,10907521,,19618.57,2024-01-24,2025-01-23
POL-003216,Pacific Rim Insurance,810,Darwin NT,T-W,Strata,13579753,Roof Tie-Down,106337.84,2025-01-07,2026-01-07
POL-003217,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,503749,Shutters Installed,1905.74,2023-03-03,2024-03-02
POL-003218,Coral Coast Mutual,6714,Karratha WA,T-W,Home,701099,,6114.75,2024-10-10,2025-10-10
POL-003219,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,1802207,Roof Tie-Down,10675.65,2025-04-20,2026-04-20
POL-003220,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,624413,,1089.49,2025-06-17,2026-06-17
POL-003221,Pacific Rim Insurance,800,Darwin NT,T-W,Home,893242,Shutters Installed,6553.07,2023-05-18,2024-05-17
POL-003222,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,279541,Roof Tie-Down,458.09,2024-07-11,2025-07-11
POL-003223,Northbeam General,4879,Innisfail QLD,T-W,Strata,8876296,,75971.36,2025-07-25,2026-07-25
POL-003224,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,517268,Roof Tie-Down,3973.46,2025-04-16,2026-04-16
POL-003225,Northbeam General,4825,Mount Isa QLD,B-F,Home,734260,Roof Tie-Down,1226.53,2023-11-28,2024-11-27
POL-003226,Southern Cross Insurance,6714,Karratha WA,T-W,Home,564167,,5262.68,2023-09-29,2024-09-28
POL-003227,Northbeam General,4680,Gladstone QLD,L-P,Strata,13228635,Roof Tie-Down,47794.99,2023-01-02,2024-01-02
POL-003228,Outback Assurance Group,850,Alice Springs NT,B-F,Strata,4394275,Roof Tie-Down,6705.23,2023-08-02,2024-08-01
POL-003229,Coral Coast Mutual,810,Darwin NT,T-W,Strata,3718802,,33656.14,2023-09-23,2024-09-22
POL-003230,Northbeam General,4737,Bowen QLD,Q-S,Home,491085,,3250.77,2025-03-24,2026-03-24
POL-003231,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,297084,,2776.23,2024-02-16,2025-02-15
POL-003232,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,253768,,2444.39,2023-06-27,2024-06-26
POL-003233,Coral Coast Mutual,4825,Cloncurry QLD,B-F,SME,2973902,Shutters Installed,4558.39,2025-02-22,2026-02-22
POL-003234,Coral Coast Mutual,6714,Karratha WA,T-W,SME,1394593,Elevated Slab,12007.2,2025-02-24,2026-02-24
POL-003235,Northbeam General,4825,Cloncurry QLD,B-F,SME,2459235,,4093.11,2023-09-30,2024-09-29
POL-003236,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,829648,Elevated Slab,7315.56,2023-05-03,2024-05-02
POL-003237,Northbeam General,4655,Hervey Bay QLD,L-P,SME,547282,,2162.09,2025-08-27,2026-08-27
POL-003238,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,318163,,3026.94,2023-07-30,2024-07-29
POL-003239,Northbeam General,850,Alice Springs NT,B-F,Home,786838,,1337.69,2023-08-28,2024-08-27
POL-003240,Northbeam General,4655,Hervey Bay QLD,L-P,Home,264600,,1184.53,2023-04-07,2024-04-06
POL-003241,Northbeam General,4870,Cairns QLD,T-W,Home,368192,,3807.09,2023-12-24,2024-12-23
POL-003242,Outback Assurance Group,4720,Charters Towers QLD,L-P,SME,497274,,1957.51,2023-05-11,2024-05-10
POL-003243,Northbeam General,810,Darwin NT,T-W,Home,291438,,3003.35,2023-03-11,2024-03-10
POL-003244,Southern Cross Insurance,4350,Toowoomba QLD,B-F,SME,1893589,,3374.52,2023-05-18,2024-05-17
POL-003245,Pacific Rim Insurance,6000,Perth WA,B-F,SME,637385,Roof Tie-Down,1015.63,2024-05-21,2025-05-21
POL-003246,Northbeam General,6000,Perth WA,B-F,Home,533873,Shutters Installed,795.79,2025-03-10,2026-03-10
POL-003247,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,756169,Roof Tie-Down,1206.59,2023-11-13,2024-11-12
POL-003248,Pacific Rim Insurance,810,Darwin NT,T-W,Home,738233,Shutters Installed,5398.68,2025-01-17,2026-01-17
POL-003249,Outback Assurance Group,850,Alice Springs NT,B-F,Home,518183,Elevated Slab,850.78,2024-08-11,2025-08-11
POL-003250,Northbeam General,4703,Rockhampton QLD,Q-S,Home,770103,Elevated Slab,4545.83,2025-03-23,2026-03-23
POL-003251,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,474379,Shutters Installed,2449.22,2023-04-13,2024-04-12
POL-003252,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,1207063,Roof Tie-Down,1774.96,2024-06-22,2025-06-22
POL-003253,Outback Assurance Group,800,Darwin NT,T-W,SME,2391837,Shutters Installed,17429.03,2024-07-13,2025-07-13
POL-003254,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,1035212,Roof Tie-Down,6038.74,2023-02-02,2024-02-02
POL-003255,Pacific Rim Insurance,6714,Karratha WA,T-W,SME,2136880,Shutters Installed,18019.51,2023-03-13,2024-03-12
