policy_id,insurer_name,postcode,region_name,wind_risk_band,building_type,sum_insured,mitigation_flag,annual_premium,policy_start_date,policy_end_date
POL-000969,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,738148,Roof Tie-Down,4044.48,2023-06-25,2024-06-24
POL-000970,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,SME,2964934,,5769.79,2024-08-14,2025-08-14
POL-000971,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,762977,,1472.84,2023-08-10,2024-08-09
POL-000972,Northbeam General,850,Alice Springs NT,B-F,SME,2195625,Shutters Installed,3517.99,2023-09-10,2024-09-09
POL-000973,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,870517,Shutters Installed,7656.8,2025-07-24,2026-07-24
POL-000974,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,743515,Roof Tie-Down,6284.24,2024-05-31,2025-05-31
POL-000975,Southern Cross Insurance,4879,Innisfail QLD,T-W,Home,352759,,3319.33,2023-09-04,2024-09-03
POL-000976,Coral Coast Mutual,4825,Cloncurry QLD,B-F,SME,2105479,,4130.9,2023-05-16,2024-05-15
POL-000977,Northbeam General,6721,Port Hedland WA,T-W,Home,266703,,2523.43,2023-11-09,2024-11-08
POL-000978,Northbeam General,4737,Bowen QLD,Q-S,SME,502397,,3576.74,2024-04-19,2025-04-19
POL-000979,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Home,736849,,3220.97,2023-01-02,2024-01-02
POL-000980,Coral Coast Mutual,4655,Hervey Bay QLD,L-P,SME,537213,Shutters Installed,1839.83,2025-02-09,2026-02-09
POL-000981,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,334891,,3258.11,2023-12-10,2024-12-09
POL-000982,Outback Assurance Group,4720,Charters Towers QLD,L-P,Strata,2865076,,11097.05,2024-01-10,2025-01-09
POL-000983,Northbeam General,4810,Townsville QLD,T-W,Home,835934,Elevated Slab,7026.75,2024-07-28,2025-07-28
POL-000984,Pacific Rim Insurance,810,Darwin NT,T-W,Strata,3905181,Shutters Installed,32474.3,2025-01-25,2026-01-25
POL-000985,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,SME,1744122,,11002.84,2023-10-01,2024-09-30
POL-000986,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,611996,Roof Tie-Down,4894.83,2024-05-28,2025-05-28
POL-000987,Pacific Rim Insurance,800,Darwin NT,T-W,Home,808739,,8296.82,2024-04-07,2025-04-07
POL-000988,Outback Assurance Group,4680,Gladstone QLD,L-P,SME,675262,,2659.33,2025-06-24,2026-06-24
POL-000989,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,552380,,1085.41,2023-03-20,2024-03-19
POL-000990,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,770438,,4657.8,2023-07-29,2024-07-28
POL-000991,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,817735,,8439.25,2024-04-30,2025-04-30
POL-000992,Northbeam General,4879,Innisfail QLD,T-W,Home,555677,,4950.65,2023-01-23,2024-01-23
POL-000993,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,609443,Elevated Slab,2243.49,2025-03-16,2026-03-16
POL-000994,Pacific Rim Insurance,850,Alice Springs NT,B-F,Home,825111,,1468.94,2023-11-08,2024-11-07
POL-000995,Coral Coast Mutual,810,Darwin NT,T-W,SME,1490550,Shutters Installed,11378.49,2024-01-16,2025-01-15
POL-000996,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,424444,Shutters Installed,2400.69,2023-06-14,2024-06-13
POL-000997,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,410940,Roof Tie-Down,3093.53,2023-04-30,2024-04-29
POL-000998,Southern Cross Insurance,6714,Karratha WA,T-W,Home,637629,Elevated Slab,4823.96,2024-07-29,2025-07-29
POL-000999,Pacific Rim Insurance,6714,Karratha WA,T-W,Strata,9523391,Roof Tie-Down,77514.54,2023-06-16,2024-06-15
POL-001000,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,773676,Roof Tie-Down,6582.94,2025-08-28,2026-08-28
POL-001001,Coral Coast Mutual,6714,Karratha WA,T-W,Home,822675,,8558.82,2023-12-06,2024-12-05
POL-001002,Pacific Rim Insurance,850,Alice Springs NT,B-F,SME,2806387,,5220.1,2025-03-29,2026-03-29
POL-001003,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,752248,Roof Tie-Down,4488.81,2023-05-23,2024-05-22
POL-001004,Coral Coast Mutual,800,Darwin NT,T-W,Home,481069,Elevated Slab,3842.66,2023-04-05,2024-04-04
POL-001005,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,802005,Roof Tie-Down,4184.84,2025-08-16,2026-08-16
POL-001006,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,717096,,4826.19,2025-09-07,2026-09-07
POL-001007,Southern Cross Insurance,4720,Charters Towers QLD,L-P,Home,882471,,3784.27,2025-08-24,2026-08-24
POL-001008,Southern Cross Insurance,4680,Gladstone QLD,L-P,Home,698413,,2856.85,2024-01-17,2025-01-16
POL-001009,Northbeam General,6721,Port Hedland WA,T-W,Home,717220,Shutters Installed,6225.11,2023-03-31,2024-03-30
POL-001010,Outback Assurance Group,4737,Bowen QLD,Q-S,SME,2255997,Elevated Slab,11937.47,2025-04-05,2026-04-05
POL-001011,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,340259,,3002.08,2023-11-07,2024-11-06
POL-001012,Southern Cross Insurance,4720,Charters Towers QLD,L-P,Strata,11909947,Roof Tie-Down,44696.43,2023-04-01,2024-03-31
POL-001013,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,433388,Shutters Installed,3538.67,2024-12-28,2025-12-28
POL-001014,Coral Coast Mutual,810,Darwin NT,T-W,Home,553524,,5315.13,2023-02-13,2024-02-13
POL-001015,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,735964,,6606.45,2025-03-21,2026-03-21
POL-001016,Coral Coast Mutual,810,Darwin NT,T-W,Home,745495,,6549.87,2024-11-12,2025-11-12
POL-001017,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,506639,,4359.14,2025-02-22,2026-02-22
POL-001018,Pacific Rim Insurance,850,Alice Springs NT,B-F,Strata,14508514,Roof Tie-Down,21584.29,2024-05-07,2025-05-07
POL-001019,Southern Cross Insurance,4879,Innisfail QLD,T-W,SME,2396659,,24927.87,2025-04-17,2026-04-17
POL-001020,Northbeam General,4680,Gladstone QLD,L-P,Home,522144,,2045.13,2023-03-01,2024-02-29
POL-001021,Coral Coast Mutual,6714,Karratha WA,T-W,Home,624745,,5535.42,2023-10-07,2024-10-06
POL-001022,Southern Cross Insurance,4879,Innisfail QLD,T-W,Home,301081,,2740.06,2024-06-26,2025-06-26
POL-001023,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,349099,,1495.18,2023-06-21,2024-06-20
POL-001024,Coral Coast Mutual,6714,Karratha WA,T-W,SME,1662788,,15074.46,2024-12-15,2025-12-15
POL-001025,Coral Coast Mutual,800,Darwin NT,T-W,Home,400698,Elevated Slab,2920.42,2024-06-14,2025-06-14
POL-001026,Pacific Rim Insurance,4680,Gladstone QLD,L-P,SME,1083793,Elevated Slab,3561.48,2023-06-08,2024-06-07
POL-001027,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,SME,2743169,,5049.72,2025-05-01,2026-05-01
POL-001028,Southern Cross Insurance,4825,Cloncurry QLD,B-F,SME,878011,,1554.29,2025-07-27,2026-07-27
POL-001029,Coral Coast Mutual,800,Darwin NT,T-W,SME,2411245,,22211.42,2024-12-08,2025-12-08
POL-001030,Coral Coast Mutual,810,Darwin NT,T-W,SME,2906720,,27741.53,2025-09-20,2026-09-20
POL-001031,Northbeam General,4700,Rockhampton QLD,Q-S,SME,897431,Roof Tie-Down,4682.98,2025-05-27,2026-05-27
POL-001032,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,332423,Shutters Installed,500.96,2025-02-20,2026-02-20
POL-001033,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,702195,,1148.3,2023-04-21,2024-04-20
POL-001034,Southern Cross Insurance,4720,Charters Towers QLD,L-P,Home,515302,,1966.58,2023-11-05,2024-11-04
POL-001035,Northbeam General,800,Darwin NT,T-W,SME,1261515,,12194.37,2023-07-24,2024-07-23
POL-001036,Coral Coast Mutual,4680,Gladstone QLD,L-P,Home,540849,Roof Tie-Down,2104.14,2023-12-23,2024-12-22
POL-001037,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,SME,2970925,,18313.88,2024-08-06,2025-08-06
POL-001038,Coral Coast Mutual,800,Darwin NT,T-W,SME,2618110,,23464.28,2023-07-16,2024-07-15
POL-001039,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Strata,14169342,,84708.46,2023-08-08,2024-08-07
POL-001040,Northbeam General,850,Alice Springs NT,B-F,Home,711023,,1324.26,2023-04-20,2024-04-19
POL-001041,Coral Coast Mutual,4680,Gladstone QLD,L-P,Strata,10627700,Elevated Slab,35873.52,2023-04-26,2024-04-25
POL-001042,Coral Coast Mutual,800,Darwin NT,T-W,Home,769900,,7697.71,2024-12-22,2025-12-22
POL-001043,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,2470781,Roof Tie-Down,3489.76,2023-10-18,2024-10-17
POL-001044,Coral Coast Mutual,4810,Townsville QLD,T-W,SME,2262085,,20311.62,2024-02-22,2025-02-21
POL-001045,Northbeam General,4879,Innisfail QLD,T-W,Home,748783,Roof Tie-Down,6577.4,2024-01-12,2025-01-11
POL-001046,Southern Cross Insurance,4870,Cairns QLD,T-W,Strata,3764491,,35021.45,2024-06-19,2025-06-19
POL-001047,Northbeam General,800,Darwin NT,T-W,Home,869244,Elevated Slab,7689.57,2025-01-29,2026-01-29
POL-001048,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Home,459991,Roof Tie-Down,717.15,2024-02-18,2025-02-17
POL-001049,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,SME,1568190,,2972.24,2025-02-23,2026-02-23
POL-001050,Pacific Rim Insurance,4802,Townsville QLD,T-W,Home,669677,,6178.83,2024-11-13,2025-11-13
POL-001051,Southern Cross Insurance,4655,Hervey Bay QLD,L-P,Strata,4472527,,19791.47,2023-04-21,2024-04-20
POL-001052,Southern Cross Insurance,6000,Perth WA,B-F,Home,391147,Shutters Installed,542.17,2025-01-25,2026-01-25
POL-001053,Coral Coast Mutual,4825,Mount Isa QLD,B-F,Home,437795,Roof Tie-Down,654.1,2024-11-26,2025-11-26
POL-001054,Outback Assurance Group,810,Darwin NT,T-W,Home,330234,,3238.29,2024-06-16,2025-06-16
POL-001055,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,764064,,4971.18,2024-07-09,2025-07-09
POL-001056,Southern Cross Insurance,4825,Cloncurry QLD,B-F,Home,283133,,559.66,2025-06-20,2026-06-20
POL-001057,Northbeam General,4655,Hervey Bay QLD,L-P,Home,714053,,2974.82,2023-02-03,2024-02-03
POL-001058,Coral Coast Mutual,4825,Cloncurry QLD,B-F,SME,1088470,,1955.91,2023-05-18,2024-05-17
POL-001059,Pacific Rim Insurance,4655,Hervey Bay QLD,L-P,Home,764382,Roof Tie-Down,2816.21,2024-12-02,2025-12-02
POL-001060,Coral Coast Mutual,4802,Townsville QLD,T-W,Home,413903,,3937.34,2024-02-05,2025-02-04
POL-001061,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,619899,Elevated Slab,998.99,2023-10-19,2024-10-18
POL-001062,Pacific Rim Insurance,4740,Mackay QLD,Q-S,Home,634208,Roof Tie-Down,3398.09,2025-01-29,2026-01-29
POL-001063,Coral Coast Mutual,4870,Cairns QLD,T-W,SME,1996240,,17437.09,2023-12-20,2024-12-19
POL-001064,Pacific Rim Insurance,4879,Innisfail QLD,T-W,Home,509642,,4584.63,2023-11-16,2024-11-15
POL-001065,Southern Cross Insurance,4825,Mount Isa QLD,B-F,Strata,7115582,Roof Tie-Down,10047.4,2023-06-23,2024-06-22
POL-001066,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,692995,,1264.37,2025-07-12,2026-07-12
POL-001067,Pacific Rim Insurance,6000,Perth WA,B-F,Home,273316,,539.77,2024-01-22,2025-01-21
POL-001068,Northbeam General,4655,Hervey Bay QLD,L-P,Home,762081,Roof Tie-Down,2503.01,2024-11-22,2025-11-22
POL-001069,Coral Coast Mutual,6714,Karratha WA,T-W,Home,606032,,5373.44,2023-11-03,2024-11-02
POL-001070,Northbeam General,4879,Innisfail QLD,T-W,Home,328979,,3338.06,2024-07-02,2025-07-02
POL-001071,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,851380,Shutters Installed,6740.18,2023-08-20,2024-08-19
POL-001072,Pacific Rim Insurance,4825,Mount Isa QLD,B-F,SME,2882460,,5019.12,2023-03-10,2024-03-09
POL-001073,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,330385,Shutters Installed,1215.22,2023-11-06,2024-11-05
POL-001074,Pacific Rim Insurance,6721,Port Hedland WA,T-W,Home,459795,,4293.2,2023-09-15,2024-09-14
POL-001075,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,439373,,1985.95,2024-10-04,2025-10-04
POL-001076,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,Home,739994,Shutters Installed,3898.71,2024-10-15,2025-10-15
POL-001077,Pacific Rim Insurance,4810,Townsville QLD,T-W,SME,2774464,,27552.01,2023-03-03,2024-03-02
POL-001078,Coral Coast Mutual,4703,Rockhampton QLD,Q-S,Home,407782,Roof Tie-Down,2364.04,2025-02-22,2026-02-22
POL-001079,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,317557,,3097.6,2025-05-16,2026-05-16
POL-001080,Outback Assurance Group,6000,Perth WA,B-F,SME,1475615,,2755.37,2023-08-30,2024-08-29
POL-001081,Outback Assurance Group,4350,Toowoomba QLD,B-F,Home,507516,Roof Tie-Down,822.63,2023-11-14,2024-11-13
POL-001082,Northbeam General,850,Alice Springs NT,B-F,Home,288801,Elevated Slab,415.53,2023-10-07,2024-10-06
POL-001083,Southern Cross Insurance,4870,Cairns QLD,T-W,Home,827457,,7351.44,2025-05-22,2026-05-22
POL-001084,Southern Cross Insurance,850,Alice Springs NT,B-F,SME,752026,Roof Tie-Down,1107.78,2023-11-02,2024-11-01
POL-001085,Northbeam General,4879,Innisfail QLD,T-W,SME,778772,,7245.77,2025-05-09,2026-05-09
POL-001086,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,376502,,680.68,2025-04-28,2026-04-28
POL-001087,Coral Coast Mutual,4720,Charters Towers QLD,L-P,Home,499641,,2140.39,2025-03-02,2026-03-02
POL-001088,Northbeam General,6714,Karratha WA,T-W,SME,1389596,,14350.98,2023-08-12,2024-08-11
POL-001089,Pacific Rim Insurance,800,Darwin NT,T-W,Home,710823,,6629.07,2025-06-02,2026-06-02
POL-001090,Outback Assurance Group,4740,Mackay QLD,Q-S,Home,368448,Elevated Slab,1960.96,2024-03-09,2025-03-09
POL-001091,Coral Coast Mutual,4350,Toowoomba QLD,B-F,Strata,4431212,,7757.63,2025-01-02,2026-01-02
POL-001092,Southern Cross Insurance,6721,Port Hedland WA,T-W,Home,885242,,7627.37,2025-01-27,2026-01-27
POL-001093,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,630481,Elevated Slab,1042.42,2024-12-02,2025-12-02
POL-001094,Outback Assurance Group,4825,Cloncurry QLD,B-F,SME,2029365,,3293.32,2025-09-10,2026-09-10
POL-001095,Northbeam General,6000,Perth WA,B-F,Home,496898,,858.18,2025-05-30,2026-05-30
POL-001096,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,676024,,4648.42,2023-10-08,2024-10-07
POL-001097,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,598884,Elevated Slab,956.13,2025-06-16,2026-06-16
POL-001098,Pacific Rim Insurance,4700,Rockhampton QLD,Q-S,SME,1875792,,11999.69,2025-01-16,2026-01-16
POL-001099,Outback Assurance Group,6714,Karratha WA,T-W,Home,304629,Roof Tie-Down,2529.43,2023-07-08,2024-07-07
POL-001100,Southern Cross Insurance,810,Darwin NT,T-W,Home,570389,Shutters Installed,4434.3,2023-03-26,2024-03-25
POL-001101,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,386412,,2685.97,2024-12-03,2025-12-03
POL-001102,Pacific Rim Insurance,6714,Karratha WA,T-W,Home,389995,,3527.62,2024-12-04,2025-12-04
POL-001103,Outback Assurance Group,6714,Karratha WA,T-W,SME,2138524,Roof Tie-Down,16811.31,2024-02-07,2025-02-06
POL-001104,Northbeam General,4802,Townsville QLD,T-W,Home,835661,,8172.35,2024-10-03,2025-10-03
POL-001105,Outback Assurance Group,4825,Mount Isa QLD,B-F,Strata,13765209,Roof Tie-Down,22542.74,2023-02-20,2024-02-20
POL-001106,Pacific Rim Insurance,4810,Townsville QLD,T-W,Home,343387,Shutters Installed,3026.86,2023-06-24,2024-06-23
POL-001107,Southern Cross Insurance,800,Darwin NT,T-W,Home,725747,,7345.86,2024-05-21,2025-05-21
POL-001108,Outback Assurance Group,4350,Toowoomba QLD,B-F,SME,1516535,Roof Tie-Down,2221.9,2024-05-21,2025-05-21
POL-001109,Northbeam General,810,Darwin NT,T-W,Home,476037,Shutters Installed,4224.71,2023-10-17,2024-10-16
POL-001110,Northbeam General,4879,Innisfail QLD,T-W,Home,280170,,2549.93,2023-09-26,2024-09-25
POL-001111,Southern Cross Insurance,4810,Townsville QLD,T-W,Home,861218,Shutters Installed,7210.63,2024-04-14,2025-04-14
POL-001112,Outback Assurance Group,4870,Cairns QLD,T-W,Home,666866,,6571.98,2024-12-31,2025-12-31
POL-001113,Coral Coast Mutual,4879,Innisfail QLD,T-W,SME,799630,Shutters Installed,6530.62,2023-02-23,2024-02-23
POL-001114,Pacific Rim Insurance,4350,Toowoomba QLD,B-F,Home,885829,Elevated Slab,1474.4,2025-09-17,2026-09-17
POL-001115,Coral Coast Mutual,4740,Mackay QLD,Q-S,Home,649442,,4054.63,2024-02-09,2025-02-08
POL-001116,Pacific Rim Insurance,810,Darwin NT,T-W,Strata,11738954,,104368.78,2023-06-23,2024-06-22
POL-001117,Pacific Rim Insurance,850,Alice Springs NT,B-F,Strata,4213242,,6961.43,2024-12-28,2025-12-28
POL-001118,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,296307,Roof Tie-Down,2621.67,2024-05-26,2025-05-26
POL-001119,Coral Coast Mutual,4680,Gladstone QLD,L-P,Strata,6416038,Shutters Installed,23422.6,2025-02-18,2026-02-18
POL-001120,Northbeam General,4720,Charters Towers QLD,L-P,Home,580870,,2555.23,2024-05-18,2025-05-18
POL-001121,Southern Cross Insurance,4825,Cloncurry QLD,B-F,SME,2245450,,3680.65,2023-06-02,2024-06-01
POL-001122,Southern Cross Insurance,4350,Toowoomba QLD,B-F,Home,421499,,789.95,2024-03-22,2025-03-22
POL-001123,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,838098,Elevated Slab,1278.49,2024-05-19,2025-05-19
POL-001124,Pacific Rim Insurance,810,Darwin NT,T-W,Home,547917,Roof Tie-Down,4141.85,2023-06-22,2024-06-21
POL-001125,Southern Cross Insurance,6000,Perth WA,B-F,Home,472713,,865.1,2025-09-21,2026-09-21
POL-001126,Southern Cross Insurance,4720,Charters Towers QLD,L-P,SME,722271,Roof Tie-Down,2447.6,2024-05-25,2025-05-25
POL-001127,Southern Cross Insurance,6714,Karratha WA,T-W,Home,377916,,3514.21,2024-08-27,2025-08-27
POL-001128,Coral Coast Mutual,6714,Karratha WA,T-W,Home,753164,Roof Tie-Down,6025.91,2025-09-05,2026-09-05
POL-001129,Outback Assurance Group,4810,Townsville QLD,T-W,SME,583907,Shutters Installed,4862.32,2025-08-31,2026-08-31
POL-001130,Southern Cross Insurance,6714,Karratha WA,T-W,Strata,11548894,,101580.7,2025-06-02,2026-06-02
POL-001131,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,324159,Roof Tie-Down,2642.27,2024-09-08,2025-09-08
POL-001132,Northbeam General,4825,Mount Isa QLD,B-F,Home,668295,Roof Tie-Down,938.48,2025-05-22,2026-05-22
POL-001133,Outback Assurance Group,4700,Rockhampton QLD,Q-S,Home,411621,Elevated Slab,2101.64,2024-05-17,2025-05-17
POL-001134,Coral Coast Mutual,6721,Port Hedland WA,T-W,Strata,8023763,,78749.13,2025-05-02,2026-05-02
POL-001135,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,656941,Elevated Slab,2334.23,2024-07-30,2025-07-30
POL-001136,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,636123,Elevated Slab,5253.67,2024-03-20,2025-03-20
POL-001137,Northbeam General,4825,Mount Isa QLD,B-F,Home,736041,Shutters Installed,1165.88,2024-10-25,2025-10-25
POL-001138,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,338049,,583.02,2024-03-23,2025-03-23
POL-001139,Outback Assurance Group,850,Alice Springs NT,B-F,Home,565001,,1086.47,2024-06-19,2025-06-19
POL-001140,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,297285,,2831.78,2024-06-06,2025-06-06
POL-001141,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,846092,,8540.76,2023-12-30,2024-12-29
POL-001142,Northbeam General,4802,Townsville QLD,T-W,Home,369470,,3678.81,2024-04-18,2025-04-18
POL-001143,Coral Coast Mutual,4700,Rockhampton QLD,Q-S,SME,2145885,Roof Tie-Down,12749.38,2023-11-01,2024-10-31
POL-001144,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,2287218,,22266.62,2023-09-29,2024-09-28
POL-001145,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Home,883395,Roof Tie-Down,4645.81,2024-11-20,2025-11-20
POL-001146,Outback Assurance Group,4879,Innisfail QLD,T-W,Home,372346,Roof Tie-Down,2714.03,2024-11-02,2025-11-02
POL-001147,Pacific Rim Insurance,4737,Bowen QLD,Q-S,SME,2924498,,19868.12,2023-11-07,2024-11-06
POL-001148,Northbeam General,4810,Townsville QLD,T-W,Home,664184,,6694.19,2023-03-31,2024-03-30
POL-001149,Southern Cross Insurance,810,Darwin NT,T-W,Home,266656,Roof Tie-Down,2237.67,2023-07-12,2024-07-11
POL-001150,Pacific Rim Insurance,4703,Rockhampton QLD,Q-S,Home,503524,Roof Tie-Down,2746.24,2024-10-03,2025-10-03
POL-001151,Southern Cross Insurance,4703,Rockhampton QLD,Q-S,Home,405362,,2621.15,2023-01-23,2024-01-23
POL-001152,Southern Cross Insurance,4700,Rockhampton QLD,Q-S,Strata,9470322,,67267.95,2024-04-27,2025-04-27
POL-001153,Southern Cross Insurance,4737,Bowen QLD,Q-S,Home,847091,Shutters Installed,4988.56,2024-02-06,2025-02-05
POL-001154,Outback Assurance Group,6714,Karratha WA,T-W,Home,702762,,7316.47,2025-05-18,2026-05-18
POL-001155,Outback Assurance Group,4802,Townsville QLD,T-W,Home,554899,,4783.41,2024-02-14,2025-02-13
POL-001156,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,761601,,3027.21,2023-03-04,2024-03-03
POL-001157,Outback Assurance Group,4870,Cairns QLD,T-W,Home,316595,Shutters Installed,2437.81,2024-10-25,2025-10-25
POL-001158,Southern Cross Insurance,850,Alice Springs NT,B-F,Home,613608,,1093.08,2024-03-22,2025-03-22
POL-001159,Northbeam General,4700,Rockhampton QLD,Q-S,Home,610550,Roof Tie-Down,3331.53,2024-06-03,2025-06-03
POL-001160,Outback Assurance Group,4802,Townsville QLD,T-W,Strata,12101563,Shutters Installed,104628.03,2025-01-02,2026-01-02
POL-001161,Coral Coast Mutual,810,Darwin NT,T-W,SME,2037335,,21134.55,2025-05-03,2026-05-03
POL-001162,Southern Cross Insurance,850,Alice Springs NT,B-F,SME,1269095,,2184.98,2025-02-06,2026-02-06
POL-001163,Outback Assurance Group,850,Alice Springs NT,B-F,Home,885173,Roof Tie-Down,1352.2,2025-03-23,2026-03-23
POL-001164,Coral Coast Mutual,850,Alice Springs NT,B-F,Home,299334,Shutters Installed,503.71,2024-01-03,2025-01-02
POL-001165,Coral Coast Mutual,4680,Gladstone QLD,L-P,SME,2511743,Roof Tie-Down,8127.56,2023-03-07,2024-03-06
POL-001166,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,839280,Shutters Installed,6403.21,2023-09-22,2024-09-21
POL-001167,Pacific Rim Insurance,4680,Gladstone QLD,L-P,SME,2736321,,10958.12,2023-06-04,2024-06-03
POL-001168,Southern Cross Insurance,4810,Townsville QLD,T-W,SME,2236378,,22516.02,2025-09-12,2026-09-12
POL-001169,Pacific Rim Insurance,800,Darwin NT,T-W,SME,827265,,8367.67,2023-02-12,2024-02-12
POL-001170,Coral Coast Mutual,800,Darwin NT,T-W,Home,465363,Roof Tie-Down,4066.69,2023-06-10,2024-06-09
POL-001171,Coral Coast Mutual,4737,Bowen QLD,Q-S,SME,816470,,4940.12,2024-01-08,2025-01-07
POL-001172,Northbeam General,810,Darwin NT,T-W,Home,685945,Shutters Installed,5837.25,2023-01-07,2024-01-07
POL-001173,Outback Assurance Group,850,Alice Springs NT,B-F,Home,339374,,582.29,2025-01-02,2026-01-02
POL-001174,Northbeam General,4680,Gladstone QLD,L-P,Home,805378,Shutters Installed,2830.19,2023-08-22,2024-08-21
POL-001175,Coral Coast Mutual,4879,Innisfail QLD,T-W,Home,731037,Elevated Slab,6436.58,2024-06-12,2025-06-12
POL-001176,Coral Coast Mutual,4870,Cairns QLD,T-W,Home,792479,,8196.55,2023-03-28,2024-03-27
POL-001177,Southern Cross Insurance,6714,Karratha WA,T-W,Home,705157,,6111.45,2025-02-16,2026-02-16
POL-001178,Pacific Rim Insurance,810,Darwin NT,T-W,Strata,12596616,Roof Tie-Down,111483.53,2025-03-29,2026-03-29
POL-001179,Coral Coast Mutual,6721,Port Hedland WA,T-W,Home,830502,,8479.21,2025-01-08,2026-01-08
POL-001180,Outback Assurance Group,4680,Gladstone QLD,L-P,Home,803429,Shutters Installed,2931.57,2023-05-31,2024-05-30
POL-001181,Coral Coast Mutual,4737,Bowen QLD,Q-S,Home,898216,,6015.93,2024-12-15,2025-12-15
POL-001182,Outback Assurance Group,4655,Hervey Bay QLD,L-P,SME,753499,,2871.63,2023-12-09,2024-12-08
POL-001183,Coral Coast Mutual,810,Darwin NT,T-W,Home,474116,,4137.31,2024-07-19,2025-07-19
POL-001184,Pacific Rim Insurance,4720,Charters Towers QLD,L-P,Home,274559,,1044.27,2025-03-26,2026-03-26
POL-001185,Southern Cross Insurance,4802,Townsville QLD,T-W,Home,568706,,5647.46,2024-06-01,2025-06-01
POL-001186,Southern Cross Insurance,4740,Mackay QLD,Q-S,SME,2528606,Shutters Installed,13563.93,2023-02-18,2024-02-18
POL-001187,Pacific Rim Insurance,4737,Bowen QLD,Q-S,Home,725159,,4561.74,2023-08-30,2024-08-29
POL-001188,Coral Coast Mutual,4802,Townsville QLD,T-W,SME,2636774,,26775.23,2023-08-28,2024-08-27
POL-001189,Outback Assurance Group,6721,Port Hedland WA,T-W,Home,850588,,8359.26,2025-01-01,2026-01-01
POL-001190,Coral Coast Mutual,4720,Charters Towers QLD,L-P,SME,2566155,Roof Tie-Down,9312.09,2025-04-22,2026-04-22
POL-001191,Outback Assurance Group,4737,Bowen QLD,Q-S,Home,682068,,4062.76,2023-03-05,2024-03-04
POL-001192,Pacific Rim Insurance,810,Darwin NT,T-W,Home,637233,Elevated Slab,5327.63,2024-02-17,2025-02-16
POL-001193,Outback Assurance Group,4825,Cloncurry QLD,B-F,Home,526502,Elevated Slab,819.13,2024-10-13,2025-10-13
